body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.438240,0.304616,-0.332529,-0.565105,0.327002,-0.242313,-0.491165,0.050200,-0.143396,-0.059991,-0.156429,0.036374,-0.489226,0.311441,-0.262472,-0.788529,0.309483,-0.220793,-0.735905,0.313718,-0.172964,-0.794084,0.344923,-0.428145,-0.832867,0.333083,-0.447630,-0.711665,0.285236,-0.409651,-0.644471,0.238082,-0.367806,-0.809495,0.343238,-0.459368,-0.724842,0.337379,-0.450369,-0.676759,0.337782,-0.447589
-0.463787,0.192580,-0.330603,-0.577292,0.230547,-0.238453,-0.534333,0.026124,-0.116421,-0.093569,-0.166771,0.085183,-0.506271,0.178906,-0.267629,-0.751108,0.114814,-0.222289,-0.708391,0.085559,-0.172297,-0.827329,0.225626,-0.438317,-0.860302,0.215175,-0.462628,-0.740971,0.174964,-0.426708,-0.679211,0.132640,-0.387993,-0.848586,0.227700,-0.467647,-0.759165,0.237455,-0.450181,-0.706041,0.251891,-0.443580
0.022496,0.059003,-0.375284,-0.091139,0.075557,-0.250306,-0.249922,0.006418,-0.165446,-0.020423,-0.084685,-0.017299,-0.023189,-0.012452,-0.338978,-0.165003,-0.246704,-0.281795,-0.082414,-0.371188,-0.211997,-0.332213,0.097851,-0.490632,-0.359067,0.086773,-0.511160,-0.246000,0.044763,-0.472976,-0.183135,0.002657,-0.433260,-0.346254,0.106823,-0.517341,-0.218762,0.137242,-0.483423,-0.117735,0.169254,-0.468460
0.311051,-0.034075,-0.352945,0.199952,-0.033679,-0.213126,-0.073976,-0.014417,-0.154639,0.027879,-0.020677,-0.062273,0.279252,-0.118139,-0.340393,0.241918,-0.366916,-0.277456,0.347620,-0.495300,-0.195544,-0.006423,-0.002911,-0.465058,-0.024668,-0.015055,-0.481948,0.077200,-0.057255,-0.443373,0.138320,-0.098008,-0.403798,-0.021136,0.010899,-0.486795,0.104483,0.058065,-0.442950,0.212447,0.104420,-0.421805
0.273042,-0.006822,-0.296375,0.165426,-0.007012,-0.169447,-0.093548,-0.001041,-0.104524,0.010548,-0.011165,-0.026350,0.264820,-0.049863,-0.292242,0.275128,-0.145381,-0.239636,0.372250,-0.186118,-0.166994,0.004255,0.012703,-0.397381,-0.007548,-0.000274,-0.409739,0.082368,-0.043860,-0.370560,0.138342,-0.084943,-0.330054,-0.017737,0.026535,-0.418267,0.067521,0.074646,-0.379701,0.137961,0.121701,-0.360703
0.325374,-0.054611,-0.336994,0.231890,-0.049910,-0.202597,-0.023281,-0.021608,-0.141893,0.028955,-0.020670,-0.073799,0.328175,-0.072738,-0.353528,0.318965,-0.104211,-0.335236,0.321470,-0.128827,-0.300325,0.055283,-0.015638,-0.445011,0.031159,-0.026363,-0.453427,0.080033,-0.073618,-0.416219,0.086758,-0.120269,-0.374410,0.021310,-0.003833,-0.481806,0.068282,0.033124,-0.454832,0.087781,0.071332,-0.443014
0.359842,-0.093991,-0.401955,0.284878,-0.085119,-0.263642,0.041989,-0.042773,-0.204535,0.052364,-0.036402,-0.135273,0.342652,-0.101524,-0.413918,0.273614,-0.115928,-0.407612,0.220456,-0.145913,-0.388133,0.089572,-0.044270,-0.517391,0.058812,-0.054402,-0.523852,0.078896,-0.105930,-0.487172,0.048850,-0.157971,-0.443149,0.047911,-0.031334,-0.563041,0.070758,0.007833,-0.539392,0.056324,0.048930,-0.530494
0.273400,-0.046732,-0.417114,0.215878,-0.045142,-0.302943,0.011365,-0.032414,-0.227263,0.050290,-0.033815,-0.140101,0.185591,-0.056346,-0.362341,0.041540,-0.059452,-0.298521,0.093425,-0.069273,-0.224703,0.052708,-0.031340,-0.515126,0.041971,-0.046974,-0.520639,0.084710,-0.103524,-0.476913,0.084580,-0.157724,-0.427511,0.017383,-0.007819,-0.537206,0.042525,0.072536,-0.492852,0.041714,0.150658,-0.472125
0.225565,0.000337,-0.381130,0.163628,0.006020,-0.311010,-0.018669,-0.017210,-0.223522,0.041207,-0.030666,-0.128790,-0.040166,0.043310,-0.115374,-0.666893,0.079367,0.024635,-0.631501,0.059727,0.094818,0.018096,-0.019626,-0.475223,0.005472,-0.036116,-0.479431,0.065921,-0.097949,-0.428688,0.086632,-0.154067,-0.374727,-0.009762,0.014106,-0.488466,0.005203,0.121956,-0.431193,0.003686,0.225480,-0.402125
0.235634,0.020544,-0.318431,0.151667,0.040200,-0.287891,-0.033177,-0.003250,-0.195087,0.030828,-0.024924,-0.106750,-0.185784,0.138658,0.239872,-1.441162,0.212262,0.540965,-1.535678,0.131878,0.550017,0.000555,-0.015236,-0.430037,-0.036266,-0.027238,-0.433549,0.026401,-0.092808,-0.378744,0.046639,-0.149752,-0.322957,-0.019401,0.023020,-0.455570,-0.020337,0.129263,-0.400729,-0.035576,0.232308,-0.371726
0.228196,0.004694,-0.310518,0.110338,0.027386,-0.247949,-0.089779,-0.000204,-0.135971,0.011374,-0.015870,-0.046935,-0.102649,0.114951,0.282852,-1.309379,0.180851,0.737040,-1.365973,0.070904,0.719067,0.017297,-0.009159,-0.416524,-0.021583,-0.033482,-0.413762,0.041422,-0.137207,-0.332252,0.058279,-0.223328,-0.247510,0.008015,0.040498,-0.425869,0.002258,0.180847,-0.352274,-0.011709,0.316302,-0.311330
0.222018,-0.015728,-0.323239,0.083933,0.005438,-0.213287,-0.130704,0.000426,-0.083479,-0.004431,-0.008188,0.003981,0.029392,0.066957,0.140720,-0.836161,0.128963,0.601972,-0.775771,0.034294,0.595055,0.032336,-0.000980,-0.422183,0.001130,-0.039311,-0.412863,0.066142,-0.178653,-0.302822,0.081759,-0.291971,-0.187564,0.025995,0.054679,-0.414652,0.020874,0.219164,-0.323519,0.010449,0.377614,-0.271091
0.232626,-0.007419,-0.316294,0.112579,0.008398,-0.201355,-0.099559,-0.000130,-0.078290,-0.001333,-0.008513,-0.005161,0.127492,0.048373,0.048511,-0.441442,0.106052,0.494013,-0.286875,0.045266,0.545358,0.011720,0.014254,-0.435857,-0.019992,-0.023990,-0.430068,0.051340,-0.160650,-0.315832,0.071822,-0.270541,-0.199074,0.000216,0.060122,-0.438351,0.000007,0.196562,-0.358100,-0.015235,0.329476,-0.311992
0.240690,-0.030135,-0.346737,0.122685,-0.014990,-0.212043,-0.083342,-0.017005,-0.090192,0.000934,-0.018569,-0.022840,0.244258,0.019573,-0.186589,0.040915,0.078883,0.080302,0.202122,0.032589,0.163354,-0.002073,0.015945,-0.484706,-0.038164,-0.027634,-0.477356,0.033225,-0.181234,-0.345237,0.047569,-0.302989,-0.211724,-0.016722,0.069043,-0.485928,-0.027182,0.227783,-0.391274,-0.065697,0.382317,-0.337383
0.239917,-0.085731,-0.407312,0.108895,-0.062235,-0.246858,-0.089364,-0.042886,-0.114532,0.001042,-0.031966,-0.039332,0.335164,-0.019208,-0.445502,0.400738,0.044097,-0.404120,0.478039,-0.027310,-0.336090,-0.003418,-0.008415,-0.553525,-0.046000,-0.059471,-0.538676,0.014652,-0.239852,-0.380676,0.010558,-0.380442,-0.221264,-0.019581,0.063909,-0.542351,-0.053725,0.279693,-0.410445,-0.125001,0.488586,-0.333152
0.168044,-0.037826,-0.424190,0.067539,-0.027849,-0.265073,-0.103159,-0.025382,-0.122815,0.001547,-0.022920,-0.034019,0.247684,-0.008177,-0.509220,0.322973,0.027955,-0.564713,0.312959,-0.005585,-0.570255,-0.009173,0.016342,-0.527623,-0.029325,-0.038640,-0.508392,0.002719,-0.210087,-0.356330,-0.012764,-0.342167,-0.199606,-0.039329,0.086147,-0.494228,-0.098907,0.309360,-0.353526,-0.183628,0.523895,-0.266536
0.045778,-0.004852,-0.500985,-0.009242,-0.007368,-0.375111,-0.100325,-0.024222,-0.224425,0.018798,-0.026022,-0.087624,0.076210,-0.005895,-0.545230,0.079683,0.021763,-0.580582,0.054247,0.032379,-0.613822,-0.075666,0.012034,-0.562067,-0.086019,-0.041524,-0.549073,-0.102184,-0.190418,-0.421135,-0.173691,-0.307682,-0.283951,-0.115428,0.069626,-0.513886,-0.207011,0.267574,-0.388477,-0.327885,0.458031,-0.307614
-0.118086,-0.117407,-0.751446,-0.142431,-0.099296,-0.697286,-0.069848,-0.083054,-0.540689,0.055657,-0.056489,-0.286416,-0.091753,-0.090308,-0.730045,-0.054117,-0.012601,-0.642534,0.054431,-0.004562,-0.554584,-0.261804,-0.103568,-0.829487,-0.318917,-0.147481,-0.838413,-0.419622,-0.281700,-0.734267,-0.657542,-0.392631,-0.618530,-0.289470,-0.056432,-0.794629,-0.426566,0.095524,-0.702948,-0.649774,0.244928,-0.641386
0.017563,-0.062713,-0.535716,-0.011351,-0.049638,-0.478609,-0.025969,-0.060414,-0.362067,0.032302,-0.053618,-0.194053,0.027039,-0.033102,-0.478130,-0.018016,0.020456,-0.371453,0.042418,-0.003621,-0.310035,-0.107807,-0.041921,-0.603738,-0.144372,-0.084142,-0.582846,-0.216180,-0.222500,-0.462542,-0.395722,-0.326872,-0.330050,-0.134739,0.001855,-0.585890,-0.240345,0.135201,-0.497015,-0.403526,0.263409,-0.433074
0.387086,0.131328,0.038079,0.323530,0.118244,0.173569,0.024786,0.037938,0.222489,-0.021696,-0.010912,0.114364,0.375329,0.137099,0.083500,0.175379,0.108167,0.089242,0.036636,0.044471,-0.017918,0.310733,0.164322,0.002855,0.351121,0.114912,0.094045,0.407220,-0.048633,0.266721,0.481958,-0.167982,0.443580,0.270474,0.211580,0.006995,0.250993,0.358585,0.122233,0.274833,0.496767,0.199251
0.338887,0.128707,-0.011090,0.282305,0.113928,0.146276,-0.023345,0.049786,0.236123,-0.028523,0.001072,0.154654,0.316855,0.138391,0.040025,0.130290,0.119378,0.077394,0.026635,0.050373,0.002895,0.221096,0.155797,-0.079391,0.238954,0.115866,-0.018696,0.268941,-0.012859,0.121239,0.329237,-0.102993,0.267123,0.171407,0.196250,-0.083842,0.149773,0.327585,0.023102,0.169430,0.451543,0.096028
0.168183,0.051706,-0.244901,0.133323,0.043402,-0.090548,-0.084611,0.023635,0.054280,-0.017139,-0.001325,0.079883,0.140731,0.072773,-0.184754,0.023598,0.094314,-0.083972,0.027116,0.035328,-0.073938,-0.004210,0.068145,-0.356915,-0.031373,0.038797,-0.350791,-0.071763,-0.047521,-0.267905,-0.113021,-0.106915,-0.174717,-0.059877,0.099963,-0.366985,-0.112126,0.209067,-0.279612,-0.158984,0.313018,-0.217675
0.171236,0.025772,-0.226066,0.150190,0.017534,-0.065630,-0.070596,0.014278,0.071384,-0.018615,-0.001505,0.080965,0.135941,0.045559,-0.168508,0.021812,0.080935,-0.060125,0.028272,0.033340,-0.044166,0.005795,0.043876,-0.332459,-0.015031,0.017056,-0.321634,-0.062091,-0.061370,-0.246505,-0.114625,-0.116175,-0.159816,-0.056012,0.072370,-0.348143,-0.118565,0.172420,-0.267486,-0.174504,0.266957,-0.208915
0.174376,0.015801,-0.193641,0.165090,0.008201,-0.038303,-0.053053,0.010651,0.086160,-0.019128,-0.002550,0.078938,0.125725,0.034695,-0.109941,-0.008092,0.079100,0.043588,0.025804,0.038896,0.077764,0.019666,0.032211,-0.293168,0.000610,0.011350,-0.282450,-0.053191,-0.051383,-0.224137,-0.115421,-0.095835,-0.152997,-0.041551,0.055073,-0.315842,-0.106993,0.137221,-0.249256,-0.167788,0.214576,-0.199301
0.173547,0.028822,-0.168098,0.169079,0.021719,-0.025682,-0.041306,0.016291,0.090233,-0.019143,-0.001791,0.074167,0.115182,0.047784,-0.041848,-0.048835,0.089661,0.176099,0.022140,0.046353,0.232567,0.028659,0.041195,-0.263859,0.005623,0.026866,-0.258374,-0.052370,-0.019703,-0.217646,-0.118529,-0.052683,-0.163530,-0.025121,0.058900,-0.291439,-0.084658,0.122947,-0.238947,-0.143738,0.183691,-0.198157
0.159600,0.021182,-0.131307,0.176028,0.010371,0.006217,-0.017833,0.011278,0.098117,-0.017086,-0.000943,0.065252,0.091459,0.028701,-0.007158,-0.058505,0.075567,0.233218,0.032649,0.055151,0.309113,0.021299,0.028963,-0.222161,0.009244,0.019629,-0.219964,-0.050179,-0.006805,-0.201009,-0.116249,-0.027472,-0.165998,-0.036707,0.036609,-0.257929,-0.086660,0.075699,-0.226675,-0.134334,0.111433,-0.201284
0.136855,0.015040,-0.117540,0.177197,-0.000312,0.023082,-0.001386,0.006341,0.096894,-0.015607,-0.000611,0.054573,0.060467,0.007495,-0.024563,-0.050815,0.051431,0.199078,0.044519,0.052185,0.284891,0.009646,0.015277,-0.195810,0.014471,0.008119,-0.192923,-0.047764,-0.002955,-0.191440,-0.110619,-0.015089,-0.169869,-0.055561,0.013202,-0.234690,-0.095657,0.032590,-0.220954,-0.125924,0.048003,-0.208892
0.108768,0.032653,-0.161580,0.164511,0.013307,-0.009440,-0.007849,0.011802,0.076138,-0.013865,0.000331,0.046673,0.028320,0.012881,-0.112437,-0.037703,0.031650,0.060343,0.047162,0.025685,0.139012,0.004873,0.023165,-0.212836,0.022384,0.014549,-0.203424,-0.048776,0.005941,-0.206891,-0.106874,-0.005180,-0.186134,-0.060714,0.017598,-0.241252,-0.093212,0.034002,-0.229787,-0.103205,0.046400,-0.219831
0.094417,0.064492,-0.157012,0.167727,0.034974,0.000894,-0.002009,0.019249,0.082891,-0.013233,0.013780,0.047391,0.009411,0.031321,-0.141048,-0.028259,0.027337,-0.014096,0.042884,0.018117,0.052099,-0.020760,0.036967,-0.214891,0.009151,0.026096,-0.209650,-0.057230,0.022600,-0.217409,-0.105830,0.014023,-0.200563,-0.094786,0.026600,-0.240228,-0.113517,0.041044,-0.228894,-0.103174,0.050322,-0.221455
0.099707,0.098970,-0.108989,0.183753,0.059241,0.047417,0.012070,0.027304,0.113378,-0.015438,0.032983,0.056712,0.014781,0.058752,-0.099522,-0.022705,0.041326,0.012438,0.037684,0.028611,0.068443,-0.054419,0.052012,-0.205318,-0.018282,0.039055,-0.212525,-0.068400,0.040609,-0.221838,-0.107364,0.034647,-0.209477,-0.140690,0.037134,-0.237202,-0.147188,0.051477,-0.223919,-0.127259,0.058994,-0.218021
0.105443,0.069921,-0.086621,0.187683,0.039390,0.056511,0.029730,0.018157,0.105720,-0.011701,0.027339,0.043558,0.032823,0.030890,-0.084313,-0.000856,0.025265,0.000172,0.041996,0.027208,0.036429,-0.043285,0.027667,-0.178980,-0.009181,0.017833,-0.179037,-0.053152,0.018995,-0.186972,-0.082900,0.013278,-0.175205,-0.119982,0.017844,-0.206996,-0.128508,0.043589,-0.182374,-0.116540,0.063330,-0.168073
0.106851,0.034376,-0.075731,0.172867,0.019054,0.052840,0.024482,0.011848,0.100674,-0.013655,0.016131,0.043028,0.051195,0.002689,-0.061376,0.007997,0.010843,0.018839,0.040871,0.024726,0.042423,-0.023422,0.004358,-0.153237,0.002348,-0.000869,-0.144594,-0.037063,-0.000905,-0.150947,-0.058044,-0.005988,-0.140643,-0.081757,0.001611,-0.174764,-0.092553,0.036366,-0.140963,-0.089334,0.067002,-0.118943
0.096808,0.050599,-0.064192,0.131848,0.044435,0.059995,-0.029260,0.027604,0.140118,-0.031777,0.016117,0.091876,0.056620,0.030427,0.001149,-0.024500,0.028890,0.137575,0.020149,0.029325,0.173589,-0.030626,0.019096,-0.148194,-0.014967,0.015826,-0.147306,-0.041325,0.018534,-0.154756,-0.052213,0.016752,-0.150859,-0.075205,0.016638,-0.168742,-0.074371,0.045755,-0.138713,-0.063530,0.072416,-0.119398
0.078327,0.043231,-0.066973,0.098062,0.041897,0.047127,-0.054739,0.028035,0.141219,-0.036984,0.016235,0.105367,0.052638,0.030210,0.014419,-0.031682,0.030115,0.159543,0.013880,0.031419,0.196495,-0.037786,0.016601,-0.141928,-0.040719,0.011926,-0.141236,-0.090826,0.005121,-0.141748,-0.124696,-0.000776,-0.128969,-0.066129,0.015683,-0.157275,-0.064616,0.039048,-0.132532,-0.060794,0.061993,-0.115528
0.061056,0.019754,-0.083548,0.087883,0.018570,0.020464,-0.040134,0.014941,0.102723,-0.028113,0.014771,0.075681,0.040752,0.005855,-0.030053,-0.012066,0.014684,0.069297,0.023295,0.027096,0.095671,-0.040176,-0.000579,-0.139384,-0.060586,-0.009317,-0.131038,-0.159057,-0.033104,-0.118473,-0.236718,-0.048410,-0.084570,-0.058724,0.000276,-0.147135,-0.068841,0.021002,-0.126144,-0.084006,0.042669,-0.109576
0.036672,0.019783,-0.074572,0.057102,0.022549,0.005187,-0.035292,0.016177,0.071478,-0.021532,0.008767,0.056347,0.030986,0.009942,-0.023716,-0.011373,0.017011,0.062351,0.026740,0.030242,0.085010,-0.049998,0.008561,-0.115077,-0.082126,0.000299,-0.103902,-0.195746,-0.027276,-0.087606,-0.283119,-0.043056,-0.049611,-0.055967,0.010676,-0.116423,-0.072890,0.024615,-0.103118,-0.098459,0.041254,-0.089617
0.015089,0.023451,-0.056356,0.025952,0.029850,-0.001955,-0.034253,0.019653,0.048451,-0.017486,0.003251,0.043190,0.024141,0.018436,-0.000163,-0.015021,0.021676,0.083678,0.028356,0.033503,0.105043,-0.059367,0.019704,-0.085997,-0.094223,0.013642,-0.073771,-0.197226,-0.011329,-0.058014,-0.269582,-0.024211,-0.025081,-0.052766,0.021771,-0.082345,-0.067652,0.026951,-0.077843,-0.092649,0.036617,-0.069010
0.006707,0.012707,-0.044912,0.015773,0.019531,-0.003653,-0.028908,0.013658,0.036203,-0.013950,0.001565,0.033770,0.020973,0.009234,0.006777,-0.009123,0.013082,0.076790,0.031741,0.026934,0.095046,-0.059719,0.007085,-0.068516,-0.084271,0.001825,-0.054821,-0.157329,-0.020499,-0.038298,-0.197910,-0.032179,-0.010847,-0.044339,0.006968,-0.060069,-0.045417,0.004393,-0.061890,-0.057396,0.007619,-0.057836
0.012657,0.022644,-0.040116,0.020243,0.027812,-0.005777,-0.017200,0.015918,0.025435,-0.009418,0.001946,0.022377,0.029669,0.018512,0.004436,0.003991,0.014987,0.059263,0.037301,0.025324,0.071584,-0.047076,0.013092,-0.060474,-0.050449,0.011483,-0.049997,-0.068687,0.002593,-0.044369,-0.054855,-0.002245,-0.037536,-0.025254,0.009651,-0.046948,-0.009250,-0.000455,-0.054363,-0.005607,-0.003723,-0.055356
0.029651,0.048537,-0.045037,0.036837,0.051011,-0.007721,-0.004992,0.025758,0.021431,-0.006126,0.004447,0.014748,0.045768,0.042134,-0.006552,0.017959,0.027098,0.039608,0.042409,0.030159,0.046174,-0.027619,0.034411,-0.067201,-0.009289,0.037495,-0.062828,0.024961,0.046436,-0.073670,0.089008,0.051224,-0.091550,-0.005212,0.028102,-0.050774,0.022472,0.014490,-0.060091,0.036438,0.007977,-0.063706
0.026849,0.035748,-0.038635,0.031021,0.039260,-0.004983,-0.003927,0.020046,0.018858,-0.005302,0.003154,0.012726,0.046877,0.032752,-0.007462,0.024655,0.031634,0.024927,0.043305,0.043245,0.024521,-0.019842,0.031929,-0.053221,-0.000676,0.038345,-0.044811,0.041005,0.050440,-0.057943,0.109866,0.057418,-0.078992,0.009981,0.028112,-0.035226,0.036912,0.016318,-0.042441,0.046559,0.012675,-0.043885
0.009520,0.012854,-0.022910,0.010584,0.018092,0.001362,-0.008898,0.010002,0.016327,-0.005746,0.000821,0.013327,0.035389,0.016847,0.000172,0.023859,0.035847,0.016451,0.039619,0.054054,0.010743,-0.021050,0.021169,-0.023339,-0.007546,0.029985,-0.009257,0.022261,0.041256,-0.022038,0.078248,0.048204,-0.040608,0.018222,0.021493,-0.000735,0.040680,0.014618,-0.003421,0.044482,0.017359,-0.000078
-0.017141,0.008882,0.000046,-0.016723,0.013578,0.010202,-0.014689,0.007265,0.012715,-0.006132,0.000513,0.014001,0.013763,0.021501,0.014753,0.015934,0.047741,0.015409,0.031852,0.053023,0.009010,-0.028705,0.017560,0.017596,-0.012268,0.028323,0.031178,0.012620,0.045997,0.010694,0.066429,0.057168,-0.014454,0.016412,0.019726,0.051801,0.038870,0.018201,0.054259,0.047942,0.027461,0.062488
-0.027580,0.017048,0.009644,-0.025151,0.020678,0.013451,-0.012693,0.009414,0.008201,-0.004736,0.000032,0.010797,0.004876,0.034289,0.019441,0.013844,0.060290,0.011369,0.028792,0.052848,0.004595,-0.034147,0.024084,0.029428,-0.013402,0.034929,0.045172,0.008383,0.053150,0.024389,0.057937,0.064250,0.000613,0.009757,0.024669,0.063281,0.031998,0.020949,0.063410,0.044105,0.028094,0.070413
-0.016490,0.032968,0.001002,-0.010561,0.035605,0.009500,-0.003991,0.015539,0.005061,-0.002346,0.000014,0.005321,0.013121,0.048638,0.012052,0.018452,0.067336,0.006517,0.031704,0.053934,-0.000150,-0.034305,0.037463,0.005627,-0.010362,0.046588,0.025140,0.011556,0.059166,0.011610,0.056785,0.065927,-0.003443,0.001938,0.034048,0.027593,0.023872,0.021812,0.019295,0.035249,0.019671,0.019780
-0.019419,0.036115,-0.011434,-0.010197,0.038176,0.004207,-0.008950,0.017600,0.006959,-0.003810,0.001600,0.008703,0.005371,0.047727,-0.002788,0.013149,0.065123,-0.008502,0.029847,0.056824,-0.013417,-0.035739,0.038812,-0.008839,-0.011026,0.046559,0.013696,0.003658,0.054416,0.005280,0.039305,0.057646,-0.002428,-0.002302,0.034731,0.010614,0.018463,0.021495,0.001044,0.032559,0.017766,0.000528
-0.023506,0.037135,-0.017355,-0.011268,0.038342,0.002277,-0.012822,0.018596,0.009145,-0.005020,0.003809,0.011638,-0.002805,0.044092,-0.011594,0.009172,0.058831,-0.019501,0.029336,0.056903,-0.022314,-0.035259,0.036654,-0.013682,-0.009861,0.043142,0.010060,-0.002012,0.047892,0.004671,0.025923,0.048807,0.001696,-0.003137,0.033306,0.007781,0.015057,0.023138,0.000799,0.030206,0.021863,0.002202
-0.015890,0.046439,-0.006370,-0.001029,0.045725,0.008549,-0.000958,0.021128,0.007063,-0.002002,0.005225,0.004995,0.004116,0.049946,-0.000675,0.017627,0.053407,-0.012134,0.035970,0.049299,-0.013927,-0.029981,0.040617,-0.008489,-0.002289,0.045904,0.014444,0.006541,0.049413,0.010640,0.035374,0.049518,0.009260,-0.000821,0.037571,0.014215,0.013121,0.030751,0.010202,0.022742,0.032464,0.013859
-0.013943,0.065770,-0.002461,0.004445,0.062141,0.010921,0.005072,0.028364,0.005986,-0.000453,0.008528,0.001796,0.003643,0.066985,0.002841,0.018637,0.060092,-0.010604,0.037357,0.049969,-0.010972,-0.028355,0.054505,-0.008700,0.000381,0.057898,0.013888,0.006367,0.057932,0.013860,0.031638,0.055598,0.017140,0.000128,0.051665,0.016347,0.015146,0.047304,0.014915,0.027875,0.051052,0.020114
-0.018545,0.085523,-0.007899,0.002361,0.079510,0.008031,0.002244,0.036827,0.006329,-0.001116,0.012184,0.003584,-0.003980,0.086799,-0.003028,0.011728,0.075664,-0.015883,0.032858,0.058655,-0.014945,-0.030018,0.070932,-0.015570,-0.001640,0.072657,0.006921,-0.000706,0.068947,0.010735,0.018553,0.063935,0.019094,0.000411,0.067979,0.011750,0.021182,0.063862,0.011196,0.044022,0.067339,0.016340
0.000253,0.096146,-0.011176,0.017961,0.088998,0.010578,0.008746,0.041583,0.010408,-0.000684,0.014907,0.002802,0.013762,0.092860,-0.003706,0.019710,0.068635,-0.008915,0.037416,0.049801,-0.008008,-0.017497,0.093523,-0.030318,0.005143,0.097178,-0.003750,0.007514,0.090693,0.003762,0.023277,0.083705,0.015846,0.011518,0.091158,-0.016377,0.029257,0.083193,-0.020901,0.045061,0.082406,-0.018919
0.022672,0.098042,-0.007190,0.034312,0.090207,0.015996,0.016285,0.042510,0.015512,-0.000361,0.016364,0.001941,0.033936,0.089161,0.001278,0.030105,0.053076,0.002450,0.043454,0.036454,0.002153,-0.002946,0.106418,-0.037044,0.010759,0.111634,-0.012268,0.017135,0.104465,-0.002895,0.028545,0.096763,0.010674,0.021473,0.105396,-0.036596,0.036872,0.097875,-0.040424,0.043938,0.097187,-0.038749
0.028695,0.092008,0.009155,0.034412,0.082993,0.021697,0.016684,0.039527,0.018802,-0.001061,0.016345,0.003359,0.033362,0.079952,0.012213,0.030148,0.043107,0.010076,0.043077,0.031604,0.007771,0.001648,0.093056,-0.020019,0.007002,0.095147,-0.012926,0.017211,0.090516,-0.005116,0.021302,0.083867,0.006782,0.017406,0.093783,-0.018088,0.039619,0.099013,-0.007506,0.050840,0.109985,0.002208
0.031311,0.112431,0.019919,0.034942,0.097475,0.025344,0.017560,0.044879,0.021266,-0.001351,0.022630,0.004149,0.029020,0.096509,0.017713,0.027496,0.050245,0.013956,0.041533,0.035480,0.013104,0.007683,0.105914,-0.003138,0.008607,0.104853,-0.007013,0.016884,0.100393,0.000822,0.013895,0.093573,0.013209,0.014731,0.106926,0.000129,0.036364,0.119538,0.018571,0.045039,0.137040,0.032886
0.028823,0.149274,0.019322,0.035106,0.126685,0.024908,0.018238,0.056074,0.021725,-0.001206,0.032007,0.004163,0.022620,0.130808,0.014773,0.023176,0.071241,0.012045,0.039399,0.046456,0.015616,0.012630,0.138669,0.003897,0.015099,0.136069,0.001002,0.016559,0.129482,0.010231,0.010214,0.121499,0.024859,0.015597,0.138378,0.007709,0.029922,0.149386,0.023513,0.030947,0.165131,0.036682
0.017477,0.174175,0.026449,0.021339,0.150171,0.027860,0.014786,0.067782,0.020247,-0.001878,0.033936,0.005484,0.014358,0.158628,0.016370,0.018298,0.091923,0.011600,0.035070,0.051862,0.017814,0.012115,0.174776,0.021028,0.009486,0.173344,0.022689,-0.000185,0.165351,0.031662,-0.012655,0.157495,0.046285,0.017007,0.174041,0.020388,0.024125,0.179347,0.029334,0.016497,0.189995,0.038924
0.009249,0.179165,0.036029,0.009385,0.156854,0.032490,0.012334,0.072579,0.019264,-0.002556,0.032153,0.006513,0.011228,0.165656,0.022742,0.016934,0.097250,0.015582,0.033057,0.051706,0.022124,0.008622,0.192558,0.034444,-0.000544,0.193110,0.039760,-0.017326,0.184980,0.047624,-0.033488,0.178128,0.060624,0.016882,0.192030,0.028346,0.019617,0.192301,0.031478,0.006652,0.198541,0.037958
0.015838,0.156357,0.042980,0.014814,0.135816,0.037207,0.016243,0.063224,0.020978,-0.002123,0.030573,0.005187,0.020129,0.137708,0.034275,0.023732,0.072355,0.026795,0.038862,0.046301,0.030386,0.004396,0.170385,0.030524,-0.007544,0.171836,0.034070,-0.019078,0.165345,0.040679,-0.031309,0.159928,0.051028,0.012897,0.170526,0.022019,0.016692,0.171211,0.025724,0.005887,0.177693,0.032432
0.012603,0.154604,0.056123,0.009475,0.135264,0.043472,0.019473,0.062236,0.018825,-0.001285,0.027685,0.002642,0.023055,0.133139,0.045393,0.031113,0.062684,0.030674,0.044156,0.042599,0.033157,-0.010305,0.172402,0.031787,-0.025423,0.174315,0.033624,-0.029200,0.168470,0.040129,-0.033741,0.164322,0.047935,-0.000811,0.173073,0.020923,0.005059,0.173202,0.024236,-0.000727,0.178730,0.030376
