body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.070964,0.044565,0.806168,0.057812,-0.071304,0.673147,0.029964,-0.067259,0.368285,0.127667,-0.049333,0.066676,0.055295,0.161588,0.674453,0.011062,0.161939,0.371529,0.167444,0.157855,0.095871,0.080607,0.045313,0.859425,-0.020652,-0.084298,1.078694,-0.004631,-0.170491,0.916058,-0.009864,-0.262548,0.757415,-0.019406,0.196337,1.064992,0.003777,0.272455,0.898377,0.012356,0.347108,0.730135
0.075272,0.044334,0.805396,0.063451,-0.071222,0.671984,0.028667,-0.067708,0.367828,0.127667,-0.049355,0.066673,0.060936,0.161669,0.673890,0.006869,0.161903,0.372566,0.167540,0.157476,0.099467,0.083786,0.045033,0.858842,-0.022293,-0.083991,1.076186,-0.003874,-0.170449,0.913943,-0.007091,-0.262909,0.755482,-0.020523,0.196600,1.061882,0.004619,0.272591,0.895492,0.014492,0.347236,0.727318
0.072077,0.049384,0.800740,0.061023,-0.066633,0.667715,0.020115,-0.065626,0.364312,0.127845,-0.051656,0.065981,0.060100,0.166279,0.668766,-0.003778,0.166687,0.369368,0.160051,0.162071,0.098217,0.079359,0.050217,0.854368,-0.032011,-0.078400,1.069310,-0.011079,-0.165643,0.907792,-0.012299,-0.259025,0.749845,-0.029469,0.202161,1.054765,-0.002264,0.277890,0.888578,0.008885,0.352422,0.720433
0.065465,0.057814,0.793600,0.054869,-0.059038,0.661366,0.008144,-0.061332,0.358822,0.127980,-0.055105,0.064994,0.056374,0.173877,0.660901,-0.017248,0.174899,0.363748,0.149179,0.170304,0.094242,0.071463,0.058884,0.847387,-0.045362,-0.069382,1.059643,-0.021878,-0.157697,0.899059,-0.021128,-0.252287,0.741829,-0.041977,0.211152,1.044995,-0.012674,0.286519,0.878999,-0.000275,0.360853,0.710853
0.050788,0.062477,0.787576,0.041145,-0.054950,0.655922,-0.010945,-0.058144,0.354267,0.125442,-0.059751,0.067786,0.044653,0.177943,0.654475,-0.037121,0.179119,0.359460,0.130817,0.174297,0.090998,0.055407,0.063718,0.841498,-0.067021,-0.064499,1.050626,-0.040815,-0.153477,0.890830,-0.038354,-0.249025,0.734197,-0.063129,0.216018,1.036111,-0.031943,0.291392,0.870458,-0.018822,0.365916,0.702449
0.043047,0.066354,0.780415,0.034684,-0.051741,0.649482,-0.024382,-0.055055,0.349114,0.124039,-0.062876,0.068915,0.039471,0.181120,0.646930,-0.048991,0.180262,0.353848,0.121203,0.173632,0.086953,0.046300,0.067803,0.834434,-0.081490,-0.060341,1.040399,-0.052693,-0.150031,0.881448,-0.048534,-0.246554,0.725450,-0.077264,0.220156,1.025886,-0.043786,0.295798,0.860803,-0.029273,0.370743,0.693094
0.047890,0.065804,0.772500,0.041484,-0.053146,0.642563,-0.027572,-0.055397,0.344322,0.125314,-0.063509,0.066716,0.046065,0.179689,0.638506,-0.046208,0.171967,0.346705,0.127761,0.160212,0.082536,0.049804,0.067512,0.826579,-0.082989,-0.060599,1.029407,-0.051831,-0.151033,0.871323,-0.045970,-0.248510,0.715975,-0.078724,0.219879,1.014736,-0.042134,0.296393,0.850716,-0.024888,0.372302,0.683703
0.052065,0.065814,0.766149,0.047096,-0.053658,0.636982,-0.031025,-0.055329,0.340983,0.125840,-0.063860,0.065744,0.051878,0.179147,0.631894,-0.042313,0.168276,0.340807,0.135044,0.154815,0.079074,0.052878,0.067690,0.820251,-0.083902,-0.060435,1.020429,-0.050746,-0.151654,0.863203,-0.043379,-0.250102,0.708533,-0.079752,0.220024,1.005586,-0.041086,0.297444,0.842466,-0.022201,0.374345,0.676087
0.055894,0.066068,0.760461,0.052105,-0.053759,0.631966,-0.034587,-0.055087,0.338361,0.126007,-0.064067,0.065394,0.057284,0.179015,0.626074,-0.037905,0.166857,0.335362,0.142613,0.153368,0.075889,0.055725,0.068068,0.814565,-0.084524,-0.060094,1.012327,-0.049561,-0.152119,0.855963,-0.040795,-0.251546,0.701993,-0.080562,0.220347,0.997296,-0.040343,0.298683,0.834989,-0.020372,0.376582,0.669203
0.062131,0.064444,0.752420,0.059947,-0.056373,0.625255,-0.034308,-0.056007,0.333986,0.127726,-0.065082,0.062096,0.065345,0.176335,0.617393,-0.030391,0.164648,0.326843,0.148493,0.149755,0.066495,0.060836,0.066784,0.806496,-0.083451,-0.060967,1.001661,-0.047724,-0.153827,0.845964,-0.039723,-0.254487,0.692755,-0.079644,0.219404,0.985783,-0.038499,0.298173,0.823914,-0.019142,0.376680,0.658340
0.067317,0.063295,0.744057,0.066697,-0.058200,0.617973,-0.034734,-0.056617,0.329129,0.129337,-0.066118,0.058738,0.071733,0.174467,0.608743,-0.026835,0.163039,0.319132,0.152459,0.147325,0.059309,0.065020,0.065867,0.798090,-0.082727,-0.061697,0.990820,-0.046007,-0.155457,0.835892,-0.038348,-0.257386,0.683508,-0.079165,0.218621,0.974333,-0.037145,0.298368,0.813167,-0.018216,0.378004,0.648081
0.070626,0.062974,0.735435,0.071513,-0.058600,0.609839,-0.036423,-0.056843,0.323361,0.130868,-0.067102,0.055297,0.074981,0.174091,0.600481,-0.030953,0.162424,0.313493,0.152818,0.147070,0.057020,0.067580,0.065563,0.789430,-0.082564,-0.062222,0.980167,-0.044404,-0.157026,0.826224,-0.036252,-0.260332,0.674795,-0.079416,0.218086,0.963556,-0.036613,0.299905,0.803636,-0.017740,0.381725,0.639616
0.074027,0.062650,0.728538,0.075992,-0.057809,0.602357,-0.038400,-0.056475,0.318391,0.131950,-0.067971,0.052596,0.077461,0.175010,0.595926,-0.054984,0.166809,0.320045,0.128344,0.149055,0.063648,0.070074,0.064963,0.782484,-0.083457,-0.062385,0.970820,-0.043797,-0.158373,0.817990,-0.035012,-0.263071,0.667557,-0.079793,0.217878,0.953845,-0.036689,0.301739,0.795063,-0.018204,0.385735,0.632103
0.077405,0.062164,0.722361,0.080261,-0.056578,0.595099,-0.040517,-0.055964,0.313784,0.132823,-0.068710,0.050260,0.079646,0.176378,0.593503,-0.087058,0.173388,0.336753,0.093168,0.151168,0.078763,0.072464,0.064060,0.776235,-0.084942,-0.062478,0.961921,-0.043800,-0.159727,0.810283,-0.034362,-0.265823,0.660871,-0.080226,0.217721,0.944474,-0.037046,0.303587,0.786785,-0.019098,0.389740,0.624896
0.080758,0.061807,0.715739,0.083271,-0.056658,0.588777,-0.045187,-0.055708,0.310888,0.132626,-0.069013,0.050522,0.083035,0.176356,0.589045,-0.106778,0.177448,0.348856,0.073414,0.151772,0.090925,0.075087,0.063669,0.769542,-0.085223,-0.062425,0.953016,-0.042540,-0.162364,0.803565,-0.032525,-0.271291,0.656243,-0.079487,0.217757,0.935699,-0.036327,0.306983,0.779876,-0.018741,0.396651,0.619872
0.084123,0.061513,0.709042,0.086568,-0.056803,0.582549,-0.049179,-0.055532,0.308150,0.132498,-0.069327,0.050620,0.086996,0.176258,0.584380,-0.121210,0.180879,0.359991,0.060859,0.152472,0.103477,0.077632,0.063380,0.762752,-0.085814,-0.062295,0.943717,-0.041542,-0.164891,0.796542,-0.030886,-0.276592,0.651357,-0.079136,0.217866,0.926517,-0.035877,0.310063,0.772457,-0.018734,0.402860,0.614202
0.087538,0.061726,0.702587,0.090443,-0.056707,0.576879,-0.051907,-0.055290,0.305850,0.132498,-0.069666,0.050414,0.091899,0.176377,0.579365,-0.127660,0.183045,0.366128,0.060197,0.153818,0.113798,0.080052,0.063676,0.756166,-0.087003,-0.061663,0.934038,-0.040961,-0.166863,0.789259,-0.029442,-0.281250,0.646248,-0.079554,0.218471,0.916934,-0.035931,0.312925,0.764346,-0.019365,0.408142,0.607475
0.090965,0.061158,0.694553,0.093915,-0.058090,0.570338,-0.054917,-0.055768,0.302822,0.132528,-0.070576,0.049779,0.098201,0.174954,0.571317,-0.123352,0.185163,0.360294,0.067679,0.153547,0.110686,0.082468,0.063412,0.747972,-0.088325,-0.061438,0.922596,-0.040637,-0.169984,0.780848,-0.028635,-0.287752,0.640649,-0.079847,0.218665,0.905625,-0.036260,0.316903,0.755430,-0.021198,0.416100,0.600890
0.094335,0.059886,0.685585,0.097096,-0.060495,0.563236,-0.058082,-0.056673,0.299370,0.132549,-0.071840,0.048905,0.105119,0.172408,0.561639,-0.113823,0.186837,0.348152,0.079090,0.152038,0.100539,0.084823,0.062563,0.738818,-0.089713,-0.061719,0.910097,-0.040545,-0.173951,0.771761,-0.028360,-0.295390,0.634745,-0.080119,0.218346,0.893259,-0.036844,0.321058,0.745990,-0.023829,0.424914,0.594349
0.095418,0.061180,0.676937,0.098722,-0.060115,0.556134,-0.062036,-0.056408,0.295630,0.132556,-0.072444,0.048474,0.107576,0.172706,0.552385,-0.110245,0.187333,0.337769,0.080046,0.153045,0.087915,0.085260,0.064093,0.730040,-0.090019,-0.060839,0.900054,-0.040420,-0.176050,0.764341,-0.028463,-0.300528,0.630060,-0.080844,0.219280,0.883855,-0.038748,0.326161,0.739229,-0.027831,0.434227,0.590393
0.094318,0.060722,0.664995,0.098328,-0.061176,0.545363,-0.066164,-0.056990,0.287207,0.133655,-0.073808,0.044907,0.107990,0.171575,0.540299,-0.109708,0.187348,0.325641,0.081117,0.153438,0.076135,0.083456,0.063783,0.717951,-0.093123,-0.061499,0.886346,-0.043743,-0.179474,0.752944,-0.034167,-0.306846,0.621166,-0.083755,0.218650,0.870941,-0.043107,0.329029,0.728541,-0.035708,0.440683,0.582151
0.088600,0.056999,0.646256,0.093647,-0.064903,0.526997,-0.071010,-0.059167,0.268976,0.136433,-0.076586,0.034812,0.104053,0.167832,0.522321,-0.115507,0.186654,0.309816,0.082083,0.152761,0.065918,0.076916,0.060035,0.699039,-0.102098,-0.064967,0.865078,-0.054193,-0.185321,0.733274,-0.051265,-0.315178,0.603496,-0.091269,0.215159,0.850823,-0.052463,0.327836,0.709714,-0.051281,0.441955,0.565026
0.093100,0.058578,0.642969,0.098675,-0.063689,0.524695,-0.070603,-0.058468,0.269671,0.136299,-0.077505,0.035093,0.109476,0.169007,0.519297,-0.112339,0.188723,0.309228,0.082932,0.153454,0.063591,0.080839,0.061797,0.695609,-0.098484,-0.063062,0.861387,-0.050075,-0.186448,0.732600,-0.047316,-0.319327,0.605933,-0.088193,0.217051,0.846315,-0.050287,0.332548,0.707252,-0.050138,0.449396,0.564760
0.102664,0.062886,0.647296,0.108517,-0.059918,0.530331,-0.067511,-0.056220,0.279892,0.134787,-0.077402,0.040619,0.119541,0.172721,0.523637,-0.104714,0.192270,0.316159,0.083613,0.154954,0.065214,0.089949,0.066388,0.699810,-0.088636,-0.058365,0.866397,-0.038755,-0.185048,0.741424,-0.032938,-0.321217,0.618502,-0.079854,0.221723,0.849494,-0.042471,0.340252,0.712854,-0.040862,0.459940,0.572769
0.104906,0.064351,0.641919,0.112044,-0.058901,0.526370,-0.069976,-0.055313,0.280248,0.134189,-0.077476,0.042566,0.122637,0.173718,0.518648,-0.104260,0.194992,0.314235,0.084115,0.155708,0.063618,0.091372,0.068002,0.694219,-0.089135,-0.056870,0.858676,-0.039824,-0.185329,0.735297,-0.034983,-0.323148,0.614225,-0.080724,0.223190,0.841470,-0.044191,0.343932,0.706541,-0.043752,0.465763,0.568316
0.107132,0.065497,0.636695,0.115708,-0.058263,0.522694,-0.072098,-0.054595,0.280960,0.133556,-0.077554,0.044526,0.125621,0.174335,0.513777,-0.103912,0.197476,0.312534,0.084627,0.156392,0.062336,0.092769,0.069310,0.688760,-0.089418,-0.055702,0.851296,-0.040769,-0.185816,0.729394,-0.037048,-0.325186,0.610099,-0.081528,0.224324,0.833643,-0.045993,0.347155,0.700338,-0.046879,0.470981,0.563908
0.109445,0.065980,0.632006,0.119763,-0.058410,0.519780,-0.073529,-0.054286,0.282418,0.132877,-0.077670,0.046518,0.128493,0.174166,0.509349,-0.103706,0.199443,0.311449,0.085257,0.156962,0.061847,0.094225,0.069989,0.683813,-0.089200,-0.055192,0.844879,-0.041371,-0.186753,0.724209,-0.039029,-0.327526,0.606536,-0.082115,0.224785,0.826488,-0.047823,0.349499,0.694606,-0.050294,0.475073,0.559811
0.111856,0.066621,0.628063,0.123844,-0.058185,0.517364,-0.074438,-0.053792,0.284157,0.132222,-0.077755,0.048362,0.131192,0.174398,0.506017,-0.105215,0.201674,0.313436,0.085626,0.157864,0.065542,0.095849,0.070765,0.679621,-0.088801,-0.054450,0.839326,-0.041876,-0.187030,0.719417,-0.041058,-0.328799,0.602925,-0.082317,0.225467,0.820166,-0.049093,0.351571,0.689333,-0.053043,0.478448,0.555807
0.114279,0.067415,0.624429,0.127898,-0.057694,0.515150,-0.075090,-0.053153,0.286031,0.131569,-0.077812,0.050127,0.133778,0.174904,0.503183,-0.107478,0.204090,0.317002,0.085932,0.158864,0.071410,0.097520,0.071659,0.675740,-0.088346,-0.053525,0.834127,-0.042368,-0.186910,0.714743,-0.043144,-0.329465,0.599215,-0.082353,0.226322,0.814192,-0.050107,0.353573,0.684221,-0.055481,0.481527,0.551786
0.116150,0.067802,0.621924,0.132007,-0.057922,0.514469,-0.074534,-0.053005,0.288555,0.131035,-0.077860,0.051519,0.135456,0.174655,0.501080,-0.110062,0.205203,0.320783,0.086778,0.160147,0.078043,0.098615,0.072207,0.672961,-0.087830,-0.053376,0.830448,-0.042736,-0.186923,0.710907,-0.045179,-0.329818,0.595824,-0.083138,0.226397,0.809501,-0.051630,0.354081,0.679770,-0.058024,0.482350,0.547693
0.117631,0.068454,0.618779,0.135921,-0.057904,0.513307,-0.074170,-0.052710,0.290697,0.130537,-0.077897,0.052781,0.136639,0.174592,0.498163,-0.112293,0.206127,0.322785,0.087706,0.161053,0.082782,0.099319,0.073006,0.669529,-0.087165,-0.053134,0.826624,-0.043131,-0.186800,0.706821,-0.047237,-0.330018,0.592186,-0.084003,0.226561,0.804684,-0.053223,0.354643,0.675166,-0.060359,0.483184,0.543404
0.118373,0.069525,0.614472,0.139501,-0.057524,0.511258,-0.074188,-0.052228,0.292102,0.130132,-0.077898,0.053788,0.136852,0.174786,0.493705,-0.114044,0.206552,0.321191,0.088645,0.161392,0.083588,0.099280,0.074206,0.664921,-0.086174,-0.052777,0.822655,-0.043556,-0.186485,0.702386,-0.049321,-0.329996,0.588191,-0.085008,0.226844,0.799760,-0.054923,0.355259,0.670403,-0.062236,0.484002,0.538867
0.119062,0.071363,0.611375,0.143491,-0.056272,0.510592,-0.073473,-0.051877,0.294658,0.129644,-0.077237,0.055094,0.137199,0.175763,0.490554,-0.115434,0.207267,0.320545,0.089429,0.162142,0.084893,0.099033,0.076119,0.661452,-0.086085,-0.052165,0.818657,-0.044413,-0.185754,0.697925,-0.051498,-0.329452,0.584039,-0.087354,0.227366,0.794928,-0.057547,0.356131,0.665851,-0.064885,0.485013,0.534467
0.119710,0.073684,0.608797,0.147652,-0.054433,0.510578,-0.072396,-0.051470,0.297764,0.129094,-0.076262,0.056549,0.137610,0.177231,0.487974,-0.116624,0.208223,0.320272,0.090157,0.163088,0.086372,0.098674,0.078472,0.658456,-0.086425,-0.051364,0.814552,-0.045461,-0.184764,0.693369,-0.053691,-0.328611,0.579750,-0.090364,0.228049,0.790038,-0.060648,0.357181,0.661302,-0.067961,0.486174,0.530041
0.120581,0.074258,0.606514,0.151648,-0.054182,0.510618,-0.070708,-0.051550,0.300212,0.128843,-0.075860,0.057189,0.138632,0.177103,0.485792,-0.116627,0.207922,0.319620,0.091092,0.163785,0.086384,0.098570,0.079085,0.655744,-0.086037,-0.051561,0.811859,-0.045897,-0.184877,0.690309,-0.055014,-0.328897,0.576976,-0.091906,0.227710,0.786267,-0.062431,0.357606,0.658240,-0.070076,0.487199,0.527607
0.121419,0.075045,0.604387,0.155135,-0.053530,0.510582,-0.069888,-0.051220,0.303028,0.128228,-0.075457,0.058634,0.139774,0.177420,0.484063,-0.117131,0.208011,0.320402,0.091778,0.164578,0.088124,0.098494,0.079868,0.653198,-0.085897,-0.051486,0.809084,-0.046439,-0.184708,0.687207,-0.056236,-0.328847,0.574083,-0.093394,0.227646,0.782558,-0.064015,0.358218,0.655193,-0.071865,0.488361,0.525134
0.122130,0.076082,0.602658,0.157587,-0.052355,0.510395,-0.070848,-0.050312,0.306599,0.126857,-0.075002,0.061649,0.141074,0.178452,0.483318,-0.118715,0.208696,0.324208,0.091874,0.165610,0.093426,0.098404,0.080840,0.651092,-0.086334,-0.051014,0.806235,-0.047258,-0.184095,0.684081,-0.057329,-0.328225,0.570969,-0.094848,0.228014,0.779071,-0.065223,0.359087,0.652274,-0.072970,0.489683,0.522679
0.122318,0.076449,0.600435,0.159691,-0.051820,0.509752,-0.071509,-0.049939,0.309096,0.125875,-0.074610,0.063707,0.142020,0.178817,0.481982,-0.119575,0.208803,0.325807,0.092250,0.166470,0.096046,0.097741,0.081128,0.648450,-0.086899,-0.050945,0.803630,-0.049413,-0.184391,0.681375,-0.061138,-0.328854,0.568849,-0.096048,0.227995,0.775933,-0.066417,0.359474,0.649554,-0.074496,0.490493,0.520421
0.122251,0.076502,0.597941,0.161614,-0.051575,0.508881,-0.072015,-0.049808,0.311059,0.125093,-0.074261,0.065292,0.142787,0.178874,0.480336,-0.120086,0.208644,0.326276,0.092754,0.167236,0.097302,0.096802,0.081089,0.645510,-0.087520,-0.051061,0.801115,-0.052227,-0.185120,0.678876,-0.066286,-0.330076,0.567256,-0.097111,0.227801,0.772944,-0.067591,0.359639,0.646911,-0.076216,0.491069,0.518245
0.121474,0.076871,0.596024,0.162334,-0.050979,0.508200,-0.072731,-0.049191,0.312087,0.124522,-0.074136,0.066407,0.143328,0.179440,0.479530,-0.120854,0.208829,0.327649,0.093163,0.168203,0.099602,0.095177,0.081373,0.643137,-0.088711,-0.050508,0.799568,-0.055701,-0.185159,0.677342,-0.071855,-0.330479,0.566481,-0.098146,0.228324,0.771175,-0.068871,0.360252,0.645174,-0.078074,0.491922,0.516809
0.120598,0.077091,0.594234,0.162887,-0.050508,0.507582,-0.073397,-0.048673,0.312939,0.124018,-0.074045,0.067367,0.143814,0.179903,0.478893,-0.121515,0.208900,0.328948,0.093609,0.169075,0.101765,0.093468,0.081497,0.640882,-0.089883,-0.050123,0.798222,-0.058825,-0.185320,0.676085,-0.076577,-0.330980,0.565916,-0.099129,0.228695,0.769706,-0.069924,0.360600,0.643661,-0.079494,0.492434,0.515507
0.119540,0.076999,0.592756,0.163139,-0.050313,0.507115,-0.073948,-0.048379,0.313451,0.123665,-0.074030,0.068026,0.144220,0.180138,0.478628,-0.121963,0.208713,0.330118,0.094138,0.169734,0.103670,0.091598,0.081290,0.638934,-0.091001,-0.050093,0.797353,-0.061229,-0.185756,0.675411,-0.079598,-0.331723,0.565751,-0.100006,0.228743,0.768908,-0.070534,0.360398,0.642660,-0.080060,0.492237,0.514525
0.118996,0.077648,0.591164,0.163835,-0.049443,0.506601,-0.074060,-0.047717,0.313928,0.123445,-0.073917,0.068442,0.145052,0.181022,0.478136,-0.121896,0.208962,0.330884,0.094821,0.170534,0.104877,0.090289,0.081830,0.636881,-0.091462,-0.049551,0.796236,-0.061701,-0.185143,0.674211,-0.079148,-0.331082,0.564362,-0.100455,0.229325,0.768022,-0.070392,0.360635,0.641553,-0.079596,0.492397,0.513331
0.118716,0.078662,0.589502,0.164752,-0.048240,0.506059,-0.073952,-0.046871,0.314387,0.123293,-0.073754,0.068735,0.146099,0.182227,0.477529,-0.121567,0.209430,0.331446,0.095584,0.171409,0.105732,0.089271,0.082737,0.634756,-0.091577,-0.048764,0.794977,-0.061186,-0.184016,0.672728,-0.076937,-0.329746,0.562347,-0.100683,0.230160,0.767072,-0.069871,0.361076,0.640371,-0.078617,0.492718,0.512011
0.118154,0.078878,0.588179,0.165185,-0.047894,0.505785,-0.074038,-0.046535,0.314762,0.123122,-0.073724,0.069049,0.146957,0.182600,0.477207,-0.121078,0.209723,0.331783,0.096297,0.172584,0.106073,0.088011,0.082901,0.632976,-0.091797,-0.048231,0.794593,-0.061104,-0.183282,0.672194,-0.075695,-0.328881,0.561482,-0.100530,0.230739,0.766793,-0.069111,0.361352,0.639925,-0.077644,0.493038,0.511612
0.117260,0.079041,0.587155,0.165233,-0.047607,0.505752,-0.074249,-0.046257,0.315053,0.122943,-0.073703,0.069374,0.147516,0.182930,0.477190,-0.120681,0.210288,0.332106,0.096884,0.173723,0.106410,0.086436,0.083011,0.631491,-0.092050,-0.047759,0.794780,-0.061123,-0.182518,0.672116,-0.074610,-0.327908,0.560989,-0.100381,0.231270,0.767189,-0.068396,0.361641,0.640208,-0.076620,0.493462,0.512036
0.115690,0.079120,0.586751,0.164511,-0.047415,0.506200,-0.074713,-0.046087,0.315178,0.122751,-0.073697,0.069721,0.147476,0.183191,0.477781,-0.120469,0.211410,0.332396,0.097224,0.174790,0.106737,0.084210,0.083035,0.630627,-0.092391,-0.047384,0.796140,-0.061365,-0.181674,0.672986,-0.073862,-0.326710,0.561282,-0.100263,0.231731,0.768960,-0.067794,0.361975,0.641968,-0.075513,0.494108,0.514115
0.114357,0.079608,0.586048,0.164186,-0.046800,0.506507,-0.074864,-0.045647,0.315265,0.122655,-0.073693,0.069893,0.147656,0.183849,0.478133,-0.120112,0.212806,0.332567,0.097649,0.175914,0.106924,0.082176,0.083466,0.629419,-0.092689,-0.046659,0.796919,-0.061486,-0.180615,0.673444,-0.073119,-0.325458,0.561396,-0.100368,0.232501,0.769869,-0.067396,0.362411,0.642660,-0.074681,0.494610,0.514877
0.113154,0.080294,0.585184,0.164060,-0.045979,0.506743,-0.074857,-0.045076,0.315334,0.122608,-0.073692,0.069977,0.147947,0.184699,0.478367,-0.119680,0.214336,0.332679,0.098117,0.177065,0.107044,0.080257,0.084094,0.628019,-0.092945,-0.045757,0.797384,-0.061529,-0.179448,0.673673,-0.072364,-0.324177,0.561400,-0.100561,0.233428,0.770319,-0.067074,0.362894,0.642789,-0.073958,0.495033,0.514951
0.111710,0.080868,0.583939,0.163777,-0.045247,0.506692,-0.075271,-0.044560,0.315445,0.122426,-0.073590,0.070309,0.147829,0.185421,0.478153,-0.119604,0.215503,0.332199,0.098452,0.178329,0.106708,0.078115,0.084594,0.626235,-0.093201,-0.044984,0.797652,-0.061798,-0.178514,0.673763,-0.072220,-0.323243,0.561450,-0.100793,0.234225,0.770566,-0.066914,0.363331,0.642771,-0.073277,0.495475,0.514944
0.110356,0.081539,0.582800,0.163625,-0.044390,0.506766,-0.075468,-0.044007,0.315574,0.122304,-0.073460,0.070536,0.147811,0.186273,0.478111,-0.119410,0.216605,0.331820,0.098891,0.179509,0.106471,0.076051,0.085177,0.624530,-0.093344,-0.044174,0.797955,-0.061940,-0.177559,0.673907,-0.071938,-0.322301,0.561572,-0.100964,0.235057,0.770870,-0.066732,0.363847,0.642845,-0.072660,0.496030,0.515072
0.109165,0.082419,0.581891,0.163734,-0.043272,0.507091,-0.075230,-0.043377,0.315738,0.122303,-0.073274,0.070552,0.147990,0.187391,0.478407,-0.118986,0.217584,0.331641,0.099534,0.180523,0.106428,0.074119,0.085940,0.623011,-0.093311,-0.043276,0.798377,-0.061879,-0.176548,0.674212,-0.071430,-0.321339,0.561903,-0.101058,0.235979,0.771335,-0.066553,0.364545,0.643155,-0.072225,0.496845,0.515526
0.107854,0.083788,0.580814,0.163800,-0.041631,0.507316,-0.075097,-0.042472,0.315879,0.122277,-0.072943,0.070625,0.147965,0.189015,0.478557,-0.118757,0.219074,0.331303,0.100027,0.181790,0.106303,0.072068,0.087172,0.621304,-0.093317,-0.041949,0.798614,-0.061963,-0.175207,0.674412,-0.071260,-0.320148,0.562273,-0.101192,0.237336,0.771686,-0.066324,0.365689,0.643386,-0.071456,0.498109,0.515897
0.106492,0.085407,0.579635,0.163839,-0.039723,0.507485,-0.075019,-0.041424,0.316006,0.122236,-0.072538,0.070726,0.147835,0.190898,0.478626,-0.118628,0.220825,0.330878,0.100442,0.183186,0.106130,0.069973,0.088642,0.619477,-0.093312,-0.040410,0.798720,-0.062086,-0.173702,0.674520,-0.071219,-0.318837,0.562621,-0.101319,0.238909,0.771945,-0.066044,0.367052,0.643542,-0.070494,0.499587,0.516189
0.106050,0.087284,0.578470,0.164550,-0.037680,0.507708,-0.074461,-0.040311,0.316429,0.122237,-0.072045,0.070759,0.148539,0.192905,0.478568,-0.118032,0.222044,0.330858,0.101177,0.184172,0.106223,0.068873,0.090465,0.617704,-0.093099,-0.038053,0.798475,-0.061820,-0.171447,0.674394,-0.070796,-0.316832,0.562807,-0.101000,0.241239,0.771223,-0.065388,0.369030,0.642559,-0.069623,0.501512,0.515175
0.105941,0.089109,0.577765,0.165259,-0.035729,0.508011,-0.073882,-0.039259,0.316909,0.122223,-0.071553,0.070813,0.149242,0.194829,0.478666,-0.117421,0.223089,0.330953,0.101905,0.185096,0.106389,0.068299,0.092248,0.616557,-0.092952,-0.035926,0.798189,-0.061511,-0.169382,0.674215,-0.070393,-0.314986,0.562906,-0.100745,0.243352,0.770640,-0.064660,0.370968,0.641930,-0.068679,0.503543,0.514666
0.106465,0.090840,0.578022,0.165970,-0.033960,0.508485,-0.073259,-0.038340,0.317510,0.122181,-0.071061,0.070912,0.149938,0.196590,0.479089,-0.116786,0.223779,0.331286,0.102613,0.185893,0.106710,0.068721,0.093963,0.616717,-0.092991,-0.034253,0.797907,-0.061165,-0.167702,0.674023,-0.070073,-0.313472,0.562933,-0.100696,0.245035,0.770406,-0.063881,0.372830,0.642078,-0.067695,0.505789,0.515235
0.106977,0.093524,0.578324,0.166703,-0.031220,0.508953,-0.072613,-0.037131,0.318129,0.122145,-0.070248,0.071011,0.150476,0.199303,0.479459,-0.116303,0.225165,0.331519,0.103268,0.187032,0.107090,0.069167,0.096612,0.616957,-0.092783,-0.031733,0.797846,-0.060773,-0.165237,0.674067,-0.069840,-0.311217,0.563267,-0.100557,0.247562,0.770415,-0.063187,0.375497,0.642384,-0.067016,0.508791,0.515919
0.107468,0.096692,0.578636,0.167433,-0.027986,0.509408,-0.071961,-0.035770,0.318748,0.122108,-0.069274,0.071107,0.150921,0.202501,0.479792,-0.115905,0.226906,0.331692,0.103889,0.188348,0.107494,0.069610,0.099737,0.617225,-0.092465,-0.028781,0.797884,-0.060372,-0.162372,0.674219,-0.069664,-0.308584,0.563743,-0.100387,0.250519,0.770534,-0.062552,0.378575,0.642757,-0.066505,0.512181,0.516653
0.107626,0.100501,0.579325,0.167580,-0.024281,0.510176,-0.071517,-0.033893,0.319226,0.122026,-0.068309,0.071267,0.151109,0.206175,0.480301,-0.115624,0.229480,0.331859,0.104341,0.189738,0.107967,0.069778,0.103595,0.617920,-0.092314,-0.024732,0.798708,-0.060543,-0.158474,0.675121,-0.070297,-0.304885,0.564950,-0.100111,0.254552,0.771170,-0.061990,0.382509,0.643376,-0.066264,0.516254,0.517455
0.107833,0.103999,0.580059,0.167791,-0.020868,0.510997,-0.070994,-0.032197,0.319751,0.121951,-0.067375,0.071401,0.151418,0.209572,0.480942,-0.115254,0.231564,0.332192,0.104876,0.191062,0.108534,0.069970,0.107140,0.618636,-0.092283,-0.020968,0.799445,-0.060769,-0.154842,0.675933,-0.070911,-0.301426,0.566027,-0.099897,0.258300,0.771707,-0.061482,0.386164,0.643906,-0.066048,0.520053,0.518174
