body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.011739,-0.007965,0.010570,-0.023947,-0.022679,0.018867,-0.059793,-0.029705,0.036591,-0.081557,-0.029694,0.057703,-0.029061,-0.000373,-0.000681,-0.060827,-0.013627,0.010466,-0.067899,-0.007897,0.024268,0.017174,-0.004731,0.009081,0.013348,-0.035351,0.023168,-0.014338,-0.069601,0.000594,-0.037374,-0.090548,-0.033707,0.011367,-0.004538,-0.018726,-0.012452,-0.049886,-0.049438,-0.025976,-0.083228,-0.073096
-0.017387,0.009776,0.021360,-0.031966,-0.015949,0.027549,-0.072306,-0.056090,0.052345,-0.095037,-0.057855,0.079886,-0.038209,-0.000227,-0.001196,-0.075579,-0.036946,0.018267,-0.079740,-0.030443,0.041310,0.030496,-0.000726,0.023650,0.026028,-0.032138,0.047396,-0.010731,-0.073166,0.020048,-0.038530,-0.100487,-0.024410,0.027478,-0.017615,-0.012106,-0.002905,-0.066079,-0.043109,-0.021583,-0.097603,-0.061144
-0.020800,0.028354,0.027454,-0.037907,-0.008127,0.031551,-0.082858,-0.081280,0.061167,-0.106072,-0.084958,0.091063,-0.044794,-0.001185,-0.006863,-0.086546,-0.064746,0.020514,-0.086814,-0.057893,0.051267,0.043089,0.006307,0.033064,0.038028,-0.023740,0.064239,-0.005220,-0.070567,0.032569,-0.035341,-0.103802,-0.021333,0.043124,-0.028177,-0.008583,0.008510,-0.079257,-0.039528,-0.014078,-0.107737,-0.051804
-0.019027,0.047251,0.019939,-0.039242,0.001926,0.022178,-0.090863,-0.097328,0.056096,-0.114234,-0.102699,0.088121,-0.045515,0.002188,-0.023243,-0.092557,-0.082699,0.012475,-0.091238,-0.074782,0.052056,0.052846,0.017076,0.027585,0.047907,-0.010993,0.061267,0.003413,-0.061275,0.026574,-0.026570,-0.098647,-0.033840,0.054986,-0.030067,-0.015558,0.019547,-0.081839,-0.045631,-0.004567,-0.106917,-0.053506
-0.028102,0.070351,0.011313,-0.053206,0.012154,0.013155,-0.109256,-0.120588,0.059418,-0.129088,-0.125257,0.103878,-0.058764,0.003150,-0.046435,-0.111880,-0.111555,0.006710,-0.107903,-0.100512,0.067067,0.069490,0.035219,0.021386,0.065387,0.009695,0.067999,0.013256,-0.050851,0.025478,-0.019604,-0.097835,-0.050284,0.075087,-0.028380,-0.034950,0.030615,-0.082706,-0.064525,-0.000474,-0.103990,-0.064009
-0.043510,0.086146,0.005889,-0.073027,0.017248,0.009177,-0.128975,-0.139526,0.069935,-0.142947,-0.141276,0.130857,-0.078165,0.001301,-0.064725,-0.135046,-0.136711,0.006538,-0.128329,-0.121978,0.089220,0.084648,0.051424,0.017251,0.081762,0.027430,0.080850,0.018924,-0.045147,0.029966,-0.019178,-0.102719,-0.061903,0.092878,-0.023996,-0.057506,0.035188,-0.081376,-0.086973,-0.005025,-0.100368,-0.078026
-0.041188,0.123958,0.024788,-0.062668,0.040469,0.017633,-0.107115,-0.149192,0.097913,-0.126586,-0.147568,0.179693,-0.070585,0.023999,-0.048609,-0.121841,-0.137544,0.030167,-0.117490,-0.122493,0.117711,0.067257,0.063220,0.038456,0.068222,0.031591,0.087458,0.022608,-0.040196,0.033416,-0.009508,-0.101386,-0.064058,0.076604,-0.019187,-0.018443,0.035010,-0.069806,-0.048253,0.009963,-0.093907,-0.054630
-0.035831,0.154891,0.040115,-0.050832,0.057841,0.025099,-0.087566,-0.160537,0.121262,-0.113453,-0.156546,0.216076,-0.061766,0.043278,-0.034675,-0.109521,-0.137058,0.048151,-0.107023,-0.122873,0.134686,0.052142,0.069598,0.054934,0.056985,0.029676,0.088494,0.029981,-0.038918,0.033521,0.005185,-0.100772,-0.064482,0.062099,-0.017659,0.015393,0.036152,-0.063380,-0.016163,0.025394,-0.094567,-0.039284
-0.042175,0.150147,0.023933,-0.066252,0.045991,0.016714,-0.113636,-0.184768,0.113236,-0.136326,-0.182041,0.200941,-0.077578,0.032177,-0.060453,-0.134743,-0.157418,0.028236,-0.127348,-0.143332,0.119302,0.074932,0.068734,0.037816,0.081394,0.027565,0.087067,0.045403,-0.045288,0.031465,0.016186,-0.108422,-0.066549,0.085030,-0.022972,-0.021014,0.043541,-0.076489,-0.055772,0.021389,-0.110551,-0.074075
-0.053102,0.153213,0.020509,-0.079962,0.040541,0.015805,-0.125851,-0.205805,0.117026,-0.145095,-0.201918,0.202718,-0.091558,0.030617,-0.068861,-0.146633,-0.166442,0.017326,-0.134772,-0.155513,0.100561,0.090388,0.070631,0.033617,0.098473,0.033426,0.101093,0.054120,-0.035454,0.046938,0.021580,-0.102317,-0.055679,0.101304,-0.026732,-0.044461,0.046400,-0.084903,-0.081115,0.015803,-0.119744,-0.094656
-0.063167,0.162599,0.031569,-0.085495,0.043682,0.023915,-0.118767,-0.213197,0.133992,-0.135449,-0.205721,0.223729,-0.097059,0.039098,-0.055254,-0.139850,-0.159831,0.022381,-0.125889,-0.153503,0.089445,0.090289,0.074091,0.043074,0.099345,0.043996,0.121749,0.051371,-0.014839,0.070646,0.017631,-0.086608,-0.038277,0.101615,-0.027364,-0.045133,0.041591,-0.084691,-0.081258,0.009327,-0.117896,-0.092224
-0.066263,0.161912,0.018993,-0.092733,0.041411,0.016508,-0.129150,-0.212101,0.120435,-0.143114,-0.206362,0.195925,-0.102610,0.038235,-0.070219,-0.145388,-0.166310,0.007190,-0.131604,-0.161581,0.069602,0.086852,0.072863,0.027467,0.097650,0.034167,0.103659,0.052072,-0.021332,0.055514,0.016825,-0.090034,-0.046824,0.096856,-0.018684,-0.060429,0.038070,-0.077207,-0.097742,0.005876,-0.114069,-0.112657
-0.063244,0.159002,0.005027,-0.094809,0.039637,0.008365,-0.137658,-0.202458,0.101660,-0.149931,-0.200343,0.160801,-0.102773,0.037815,-0.085529,-0.147491,-0.170958,-0.007136,-0.134864,-0.166942,0.052486,0.078510,0.072731,0.010351,0.090816,0.019073,0.074449,0.052524,-0.034518,0.029551,0.017496,-0.095469,-0.060050,0.087059,-0.002288,-0.068819,0.035957,-0.063917,-0.109477,0.007361,-0.107578,-0.134033
-0.054997,0.161699,0.011935,-0.085167,0.043895,0.015247,-0.125707,-0.184123,0.105942,-0.137857,-0.183267,0.162692,-0.092230,0.047270,-0.073055,-0.130994,-0.159348,0.000365,-0.119311,-0.157076,0.049491,0.062764,0.078903,0.014417,0.075677,0.013382,0.060949,0.047594,-0.034698,0.020695,0.014407,-0.087273,-0.055747,0.069973,0.019377,-0.049742,0.032559,-0.046730,-0.095544,0.012720,-0.097914,-0.133987
-0.056060,0.155406,-0.002236,-0.084873,0.038263,0.001384,-0.119806,-0.179050,0.095492,-0.128929,-0.177526,0.158464,-0.090456,0.044430,-0.083704,-0.118446,-0.159461,-0.002947,-0.104116,-0.155445,0.054193,0.061818,0.076288,-0.001493,0.075090,0.009211,0.046064,0.045004,-0.032169,0.012756,0.010222,-0.075848,-0.049578,0.069295,0.029328,-0.065401,0.032607,-0.026238,-0.104741,0.014288,-0.072395,-0.139123
-0.065922,0.143326,-0.030428,-0.094599,0.024979,-0.025444,-0.123256,-0.189963,0.077994,-0.127026,-0.185920,0.152657,-0.098922,0.030788,-0.111736,-0.116457,-0.171019,-0.013912,-0.096289,-0.162765,0.065874,0.075437,0.066152,-0.031147,0.088642,0.007970,0.034954,0.044987,-0.029031,0.007272,0.005113,-0.067888,-0.046923,0.083768,0.023098,-0.110608,0.033649,-0.012130,-0.135319,0.008098,-0.043284,-0.149891
-0.070794,0.128242,-0.032881,-0.093551,0.021246,-0.027444,-0.111584,-0.168868,0.069559,-0.115172,-0.165546,0.141942,-0.099275,0.025099,-0.105877,-0.106726,-0.161657,-0.012076,-0.084565,-0.153519,0.063005,0.061889,0.060520,-0.035468,0.074310,0.004594,0.027024,0.030484,-0.029269,0.002982,-0.009353,-0.062571,-0.042716,0.069471,0.031436,-0.109877,0.021967,0.007757,-0.127171,-0.002168,-0.017627,-0.136963
-0.068971,0.113328,-0.023857,-0.085534,0.019012,-0.019193,-0.091206,-0.142005,0.065824,-0.092266,-0.139144,0.130294,-0.092336,0.022715,-0.086554,-0.090727,-0.147114,-0.004119,-0.068112,-0.140710,0.056494,0.041936,0.059310,-0.027085,0.053131,0.002713,0.022434,0.015007,-0.029602,0.000144,-0.022461,-0.058481,-0.039037,0.048393,0.046454,-0.087499,0.010052,0.028098,-0.101868,-0.009579,0.003572,-0.113823
-0.058827,0.101863,-0.017673,-0.074658,0.009762,-0.014550,-0.068390,-0.135755,0.064693,-0.056611,-0.129589,0.123976,-0.079371,0.019125,-0.073903,-0.069788,-0.142874,0.004376,-0.045177,-0.137017,0.058427,0.035780,0.062289,-0.020582,0.045810,0.005258,0.018849,0.011565,-0.027362,-0.003494,-0.024463,-0.054662,-0.040406,0.041119,0.060587,-0.070543,0.008550,0.043943,-0.083657,-0.009430,0.019546,-0.096632
-0.051301,0.087720,-0.014483,-0.066385,0.000999,-0.011773,-0.051519,-0.124706,0.062008,-0.030608,-0.116080,0.119577,-0.069817,0.016123,-0.063799,-0.057438,-0.131574,0.009276,-0.034405,-0.125492,0.058108,0.030791,0.062757,-0.016612,0.039444,0.006345,0.015796,0.006356,-0.025310,-0.005170,-0.029935,-0.050056,-0.037980,0.035156,0.073845,-0.057928,0.005945,0.060965,-0.067767,-0.012685,0.038370,-0.078463
-0.050139,0.077939,-0.015878,-0.064887,-0.003117,-0.011980,-0.048737,-0.114325,0.059940,-0.026559,-0.105088,0.120188,-0.068504,0.015161,-0.060989,-0.059621,-0.118752,0.008995,-0.040645,-0.111807,0.056576,0.029513,0.060599,-0.017699,0.037452,0.005458,0.013976,0.002300,-0.024397,-0.004875,-0.035810,-0.046869,-0.033745,0.033399,0.079900,-0.056660,0.003364,0.070893,-0.062891,-0.017979,0.050789,-0.069211
-0.050526,0.061558,-0.013786,-0.065884,-0.010918,-0.008315,-0.049347,-0.101347,0.061339,-0.024131,-0.090441,0.126643,-0.067481,0.012833,-0.052977,-0.061286,-0.097545,0.011237,-0.048424,-0.089520,0.058131,0.026438,0.059029,-0.014265,0.033261,0.008111,0.017531,-0.004022,-0.020536,0.001140,-0.042532,-0.039258,-0.021688,0.029317,0.086737,-0.051795,-0.003233,0.078062,-0.056781,-0.028636,0.057780,-0.060545
-0.048441,0.042325,-0.011929,-0.064801,-0.020376,-0.004792,-0.049353,-0.089206,0.061067,-0.021676,-0.075957,0.129287,-0.063974,0.007742,-0.045454,-0.060732,-0.077803,0.012541,-0.053934,-0.068559,0.059673,0.023620,0.056660,-0.010553,0.028875,0.012028,0.020320,-0.009730,-0.015983,0.005767,-0.047987,-0.031591,-0.012117,0.025090,0.091233,-0.045572,-0.009436,0.081860,-0.049957,-0.038514,0.061289,-0.051460
-0.039832,0.023981,-0.014006,-0.057022,-0.029507,-0.005222,-0.044494,-0.081354,0.054562,-0.017098,-0.065692,0.118996,-0.055124,-0.001624,-0.043710,-0.055893,-0.069315,0.010575,-0.052856,-0.058808,0.059279,0.023332,0.052004,-0.010957,0.026554,0.014896,0.015926,-0.011580,-0.012901,0.001631,-0.049530,-0.028114,-0.015557,0.023249,0.090112,-0.040406,-0.010505,0.081553,-0.043118,-0.041165,0.063215,-0.041126
-0.030374,-0.004787,-0.020103,-0.047558,-0.043654,-0.009530,-0.036815,-0.071107,0.040222,-0.009135,-0.053731,0.099156,-0.043982,-0.018931,-0.044207,-0.047420,-0.062290,0.001658,-0.048382,-0.050888,0.047989,0.020428,0.043194,-0.014460,0.019135,0.018896,0.008421,-0.023504,-0.010036,-0.006686,-0.066206,-0.027575,-0.026528,0.018879,0.083952,-0.037194,-0.012712,0.077356,-0.036709,-0.044811,0.064561,-0.027786
-0.024809,-0.029587,-0.027180,-0.041104,-0.055809,-0.015523,-0.029979,-0.063541,0.025393,-0.001530,-0.045856,0.079903,-0.036098,-0.035526,-0.046612,-0.039321,-0.060208,-0.009492,-0.042415,-0.048749,0.031707,0.016357,0.034765,-0.019498,0.010420,0.022106,0.001313,-0.039410,-0.008848,-0.015182,-0.089538,-0.030403,-0.039589,0.014081,0.076048,-0.037790,-0.015092,0.071533,-0.034175,-0.047806,0.064726,-0.018315
-0.014220,-0.054034,-0.015923,-0.029279,-0.063844,-0.003800,-0.018815,-0.044628,0.019207,0.009966,-0.029235,0.059769,-0.022836,-0.047294,-0.027790,-0.026689,-0.046812,0.000139,-0.032467,-0.034720,0.038431,0.012649,0.030146,-0.005952,0.006166,0.031309,0.009884,-0.033781,0.002969,-0.005580,-0.073917,-0.016107,-0.027570,0.009720,0.073063,-0.018109,-0.013853,0.065640,-0.016458,-0.043443,0.059169,-0.002235
-0.003225,-0.076585,-0.001071,-0.016297,-0.070636,0.011191,-0.006228,-0.025567,0.015156,0.021500,-0.013136,0.039134,-0.009448,-0.056735,-0.004967,-0.013785,-0.031342,0.013095,-0.021384,-0.018871,0.047280,0.008911,0.026020,0.010407,0.003121,0.040309,0.020425,-0.022165,0.015978,0.006644,-0.047028,0.001635,-0.010800,0.005662,0.070771,0.004428,-0.011053,0.060124,0.003371,-0.036133,0.053116,0.013946
0.003568,-0.095767,0.002628,-0.006285,-0.079119,0.014865,0.005165,-0.017501,0.006386,0.029453,-0.006631,0.018024,-0.001118,-0.066382,0.004613,-0.004618,-0.023155,0.011907,-0.011682,-0.011514,0.037436,0.004886,0.019051,0.014492,-0.001803,0.042796,0.020234,-0.020043,0.020350,0.007279,-0.036542,0.008398,-0.008027,0.001947,0.064963,0.013373,-0.008553,0.055355,0.013240,-0.030073,0.051524,0.024796
0.014990,-0.122018,0.006840,0.009528,-0.091365,0.019118,0.021980,-0.008069,-0.003692,0.040878,0.000943,-0.005634,0.012712,-0.080252,0.016716,0.010526,-0.013538,0.009633,0.003679,-0.002948,0.022887,0.001389,0.009970,0.019024,-0.006551,0.044846,0.018181,-0.015726,0.024069,0.005804,-0.021677,0.015088,-0.007005,-0.001205,0.058079,0.024614,-0.003207,0.048037,0.024066,-0.019694,0.046429,0.034461
0.025353,-0.142263,0.009468,0.023235,-0.101344,0.022001,0.035673,-0.001931,-0.009579,0.049866,0.005888,-0.019584,0.025119,-0.091469,0.025452,0.024011,-0.007210,0.007766,0.016960,0.002666,0.011230,0.000014,0.003359,0.020862,-0.008868,0.045525,0.014055,-0.011297,0.025391,0.001771,-0.009637,0.018480,-0.009377,-0.002502,0.053649,0.031345,0.001905,0.041904,0.029291,-0.010705,0.040409,0.037028
0.045145,-0.164900,0.016440,0.045491,-0.110747,0.028109,0.053970,0.013975,-0.026178,0.064385,0.017837,-0.061781,0.048133,-0.097653,0.043396,0.050736,0.012550,0.012001,0.043821,0.021238,0.003795,-0.009536,-0.005115,0.026562,-0.020039,0.041062,0.002015,-0.008574,0.027217,-0.005943,0.004396,0.028789,-0.006244,-0.012467,0.052116,0.053455,0.008145,0.035529,0.046371,0.005396,0.030563,0.043026
0.061721,-0.185348,0.020335,0.063390,-0.118010,0.032069,0.064304,0.031608,-0.042885,0.069695,0.031193,-0.102298,0.067583,-0.102760,0.057964,0.072802,0.033102,0.016446,0.065472,0.041191,0.000830,-0.019126,-0.014640,0.027614,-0.031127,0.035121,-0.012678,-0.007332,0.028625,-0.015178,0.016377,0.039631,-0.003029,-0.022261,0.049022,0.068493,0.013886,0.029433,0.057865,0.020966,0.022399,0.044964
0.062429,-0.199091,0.013729,0.064476,-0.121358,0.027922,0.054892,0.042542,-0.050517,0.051160,0.039220,-0.112439,0.069772,-0.110743,0.056272,0.073162,0.041605,0.014260,0.063561,0.050760,0.001576,-0.019441,-0.023986,0.017192,-0.031985,0.031955,-0.022487,-0.006496,0.028982,-0.021634,0.023024,0.044691,-0.003308,-0.021278,0.040178,0.056109,0.018982,0.024191,0.047977,0.029742,0.021403,0.036938
0.070594,-0.217285,-0.001095,0.071144,-0.126862,0.017276,0.048856,0.058113,-0.074344,0.037831,0.049122,-0.151242,0.077427,-0.119967,0.047431,0.075537,0.051828,0.004901,0.063527,0.062178,-0.004494,-0.023751,-0.033276,-0.002171,-0.036753,0.023722,-0.052423,-0.003853,0.015629,-0.053350,0.033315,0.037115,-0.027938,-0.024879,0.033873,0.042936,0.025384,0.019260,0.035628,0.042198,0.019196,0.023006
0.082107,-0.230781,-0.016721,0.079708,-0.132129,0.006297,0.048454,0.070769,-0.100034,0.035921,0.056824,-0.197004,0.086355,-0.125966,0.036287,0.078210,0.058653,-0.005555,0.065355,0.069741,-0.012838,-0.030289,-0.038108,-0.023647,-0.043180,0.014183,-0.091251,-0.000554,-0.004973,-0.097789,0.042206,0.020621,-0.067551,-0.032131,0.033073,0.031775,0.028834,0.017016,0.023647,0.050846,0.016768,0.007021
0.082809,-0.254125,-0.016726,0.080137,-0.142718,0.011335,0.048597,0.083982,-0.113513,0.038820,0.064828,-0.234964,0.087536,-0.141873,0.042633,0.079612,0.057363,-0.008692,0.067992,0.065511,-0.029210,-0.023859,-0.054058,-0.029785,-0.038142,0.007208,-0.090974,-0.001302,-0.002382,-0.087556,0.043113,0.033994,-0.040527,-0.024987,0.021488,0.018268,0.034206,0.012176,0.015788,0.055565,0.017738,0.005886
0.075933,-0.270402,-0.009065,0.077097,-0.148317,0.021993,0.053490,0.097545,-0.111107,0.046237,0.076743,-0.245795,0.084837,-0.151323,0.058472,0.083053,0.062510,-0.010575,0.072338,0.062803,-0.056978,-0.015818,-0.066463,-0.027975,-0.031229,0.005351,-0.074573,-0.004175,0.008376,-0.059558,0.041686,0.054165,0.003021,-0.015486,0.009142,0.004313,0.036348,0.004986,0.007244,0.053360,0.018933,0.009282
0.064577,-0.262351,-0.001682,0.075107,-0.137959,0.026751,0.067268,0.110053,-0.092136,0.057848,0.093361,-0.212613,0.081934,-0.137673,0.075448,0.091577,0.088652,-0.018138,0.079016,0.075073,-0.100460,-0.017807,-0.060856,-0.025826,-0.031969,0.010644,-0.064539,-0.007712,0.011599,-0.049329,0.041719,0.057948,0.014441,-0.016209,0.005682,-0.008060,0.030580,-0.004722,-0.006009,0.042538,0.016860,0.007468
0.063536,-0.236016,0.001530,0.083327,-0.111565,0.025014,0.085810,0.135684,-0.078216,0.069342,0.121925,-0.182625,0.087313,-0.110746,0.087459,0.103837,0.117406,-0.015139,0.089925,0.097286,-0.115558,-0.031011,-0.053430,-0.026657,-0.042675,0.015546,-0.073183,-0.004804,0.021391,-0.057543,0.056567,0.067437,0.004628,-0.029189,0.004762,-0.004405,0.024204,-0.006097,-0.002323,0.041915,0.019816,0.011470
0.073360,-0.204657,-0.001059,0.097208,-0.083015,0.018691,0.099183,0.161765,-0.073435,0.075053,0.149119,-0.168332,0.097817,-0.084010,0.088554,0.113394,0.134076,-0.002676,0.100396,0.117400,-0.093992,-0.048768,-0.048203,-0.032077,-0.057577,0.016964,-0.099107,0.003764,0.032345,-0.082954,0.079121,0.077376,-0.023753,-0.048155,0.006887,0.010672,0.019689,0.001726,0.013903,0.050302,0.026293,0.016943
0.075076,-0.185145,-0.015777,0.096432,-0.076492,0.002762,0.100312,0.155780,-0.082554,0.080875,0.146506,-0.176188,0.097526,-0.073683,0.068602,0.117814,0.121868,-0.002049,0.108779,0.111875,-0.072486,-0.053174,-0.057180,-0.046188,-0.061425,-0.001391,-0.118768,0.001577,0.022665,-0.099834,0.071462,0.064156,-0.044003,-0.053037,-0.006588,0.005021,0.019049,-0.008464,0.008966,0.054038,0.013660,0.006231
0.070575,-0.166677,-0.030234,0.087637,-0.073577,-0.012396,0.092897,0.140495,-0.090764,0.080355,0.135409,-0.183077,0.090185,-0.066639,0.045223,0.114705,0.102232,-0.004692,0.109333,0.099340,-0.053174,-0.051395,-0.066609,-0.057368,-0.059153,-0.023060,-0.126212,-0.003548,0.006489,-0.105266,0.053020,0.042973,-0.054295,-0.051938,-0.020439,-0.005696,0.016869,-0.021189,-0.002361,0.051315,-0.003518,-0.009381
0.061730,-0.138496,-0.032041,0.077752,-0.055973,-0.016325,0.082323,0.138681,-0.083203,0.068971,0.136682,-0.166112,0.079682,-0.049731,0.036641,0.103350,0.097067,-0.000575,0.098956,0.098930,-0.036952,-0.050114,-0.063107,-0.056182,-0.054835,-0.032372,-0.118545,-0.002601,-0.002970,-0.099182,0.044571,0.027887,-0.055224,-0.052447,-0.019709,-0.008856,0.008087,-0.021298,-0.008317,0.040586,-0.011016,-0.021562
0.050333,-0.110527,-0.024844,0.063742,-0.043720,-0.011680,0.073123,0.123924,-0.064783,0.066213,0.126537,-0.133491,0.063983,-0.034475,0.033401,0.084516,0.084878,0.007848,0.082134,0.090160,-0.017047,-0.041914,-0.063213,-0.043487,-0.042775,-0.048877,-0.092841,0.003535,-0.021337,-0.076167,0.039986,0.002042,-0.042266,-0.046660,-0.023000,-0.005803,0.000302,-0.027704,-0.010890,0.030010,-0.029373,-0.034104
0.042082,-0.096726,-0.012247,0.052329,-0.043282,-0.000233,0.069239,0.103435,-0.043077,0.072985,0.110087,-0.099950,0.050630,-0.028623,0.037412,0.067150,0.071664,0.017414,0.067135,0.077285,-0.002292,-0.030922,-0.067131,-0.026593,-0.028919,-0.064709,-0.063276,0.012027,-0.039752,-0.048985,0.041904,-0.022018,-0.022992,-0.037592,-0.028928,0.000633,-0.002739,-0.037450,-0.009909,0.024757,-0.049717,-0.041688
0.030602,-0.078309,-0.000346,0.034175,-0.040110,0.012089,0.042338,0.070733,-0.018776,0.047276,0.078089,-0.062509,0.032289,-0.029012,0.032909,0.039228,0.039079,0.018994,0.040931,0.042483,0.005074,-0.013237,-0.065512,-0.008656,-0.010156,-0.074740,-0.028351,0.018587,-0.056657,-0.016493,0.040436,-0.042963,0.004238,-0.020868,-0.035893,0.004290,-0.003029,-0.049507,-0.010405,0.016649,-0.069519,-0.043632
0.018515,-0.056473,0.006970,0.015753,-0.032736,0.019107,0.008750,0.037237,0.001749,0.008425,0.043121,-0.025808,0.014410,-0.029335,0.022643,0.010962,0.004140,0.014409,0.013365,0.004853,0.005839,0.003953,-0.059388,0.005162,0.006834,-0.077378,0.001446,0.021132,-0.069545,0.008680,0.034189,-0.061915,0.020868,-0.003351,-0.042741,0.005201,-0.001790,-0.060257,-0.011461,0.008509,-0.083672,-0.040922
0.008393,-0.032325,0.005816,0.003070,-0.019821,0.014958,-0.016317,0.014272,0.012811,-0.025158,0.017634,0.006071,0.001870,-0.023121,0.009328,-0.008340,-0.015988,0.005593,-0.006275,-0.016412,0.000910,0.013263,-0.050173,0.009419,0.015123,-0.071608,0.015403,0.017265,-0.076296,0.013743,0.021423,-0.080207,0.008234,0.007729,-0.048600,0.002853,-0.000602,-0.066174,-0.012562,0.002947,-0.087138,-0.034692
-0.004848,0.000591,0.008574,-0.014157,-0.005142,0.013198,-0.044874,-0.020885,0.026663,-0.059729,-0.019662,0.040693,-0.016141,-0.013614,-0.005115,-0.035287,-0.043466,0.000494,-0.032232,-0.044638,0.006020,0.029390,-0.038127,0.019775,0.030214,-0.065317,0.041635,0.015073,-0.084357,0.029885,0.007236,-0.101538,0.004119,0.026449,-0.055908,0.001892,0.003785,-0.074657,-0.012423,-0.002686,-0.092815,-0.024858
-0.014586,0.025852,0.013866,-0.027433,0.003852,0.014869,-0.062939,-0.050780,0.036881,-0.078251,-0.050200,0.061265,-0.030723,-0.005561,-0.013400,-0.056581,-0.064556,0.001912,-0.051631,-0.065728,0.018892,0.044241,-0.029394,0.030672,0.044608,-0.061846,0.066535,0.015643,-0.089882,0.048626,-0.001452,-0.115460,0.010282,0.043302,-0.061124,0.002276,0.008976,-0.081563,-0.011541,-0.005793,-0.098020,-0.016642
-0.024549,0.062557,0.017617,-0.041789,0.025092,0.014537,-0.083984,-0.073153,0.045472,-0.098490,-0.073415,0.080043,-0.043101,0.011036,-0.023784,-0.078675,-0.078301,-0.002109,-0.079066,-0.082537,0.021842,0.055692,-0.008714,0.039080,0.056648,-0.043205,0.084664,0.019739,-0.081455,0.059450,-0.002617,-0.116649,0.006697,0.056933,-0.059095,0.002741,0.011056,-0.082776,-0.010324,-0.014116,-0.096573,-0.005785
-0.026718,0.097018,0.022234,-0.048166,0.045493,0.015172,-0.097857,-0.092385,0.055170,-0.111870,-0.093383,0.099095,-0.047502,0.026467,-0.031364,-0.094263,-0.091486,-0.004257,-0.101032,-0.098057,0.024282,0.061062,0.012548,0.046280,0.062229,-0.024119,0.091936,0.023385,-0.069712,0.061264,-0.002204,-0.111862,-0.001424,0.063045,-0.051623,0.010523,0.011740,-0.077889,-0.003100,-0.019053,-0.093686,0.003547
-0.013039,0.115562,0.030142,-0.037121,0.052227,0.019362,-0.093419,-0.112712,0.067734,-0.108885,-0.114026,0.119711,-0.037764,0.030993,-0.031225,-0.095332,-0.111005,0.002638,-0.103569,-0.115437,0.035342,0.058227,0.023636,0.054310,0.057928,-0.018432,0.085173,0.023598,-0.064532,0.053687,-0.004603,-0.106982,-0.008541,0.058482,-0.040060,0.033976,0.014274,-0.066547,0.016565,-0.010568,-0.095036,0.007394
-0.014232,0.134735,0.041224,-0.040863,0.055714,0.027213,-0.100396,-0.146439,0.081576,-0.116637,-0.148213,0.135212,-0.044603,0.034500,-0.030437,-0.109736,-0.133654,0.006640,-0.113939,-0.137637,0.036590,0.064976,0.038416,0.065483,0.063425,-0.007930,0.097577,0.020428,-0.065202,0.059165,-0.018429,-0.116623,-0.015039,0.066129,-0.033282,0.042432,0.017579,-0.066049,0.020099,-0.010704,-0.105381,0.003470
-0.029707,0.144956,0.049918,-0.057939,0.053841,0.035348,-0.116244,-0.176941,0.091265,-0.132028,-0.179121,0.139186,-0.064969,0.035385,-0.029304,-0.130875,-0.147784,0.005989,-0.127333,-0.153305,0.027523,0.077638,0.048952,0.073368,0.075664,0.001222,0.121975,0.014784,-0.072276,0.074452,-0.038236,-0.137184,-0.017429,0.081345,-0.034937,0.030409,0.018490,-0.076511,0.004845,-0.021464,-0.119245,-0.006633
-0.047058,0.176140,0.063114,-0.069857,0.076302,0.042963,-0.119993,-0.186788,0.111292,-0.139765,-0.189481,0.169627,-0.079098,0.051102,-0.020746,-0.138382,-0.148542,0.018315,-0.130669,-0.154592,0.039381,0.086829,0.061036,0.088479,0.085954,0.024024,0.157895,0.020498,-0.040211,0.114389,-0.024600,-0.106742,0.020449,0.095122,-0.041261,0.028197,0.020184,-0.079933,0.006222,-0.029313,-0.118077,0.006143
-0.058692,0.209553,0.067072,-0.075659,0.101355,0.041868,-0.118459,-0.190383,0.129040,-0.142961,-0.192510,0.204698,-0.085869,0.068754,-0.020180,-0.138028,-0.146516,0.028614,-0.129408,-0.151911,0.057486,0.088160,0.073427,0.092324,0.089914,0.043589,0.172627,0.030806,-0.008633,0.134568,0.000698,-0.071714,0.044799,0.099552,-0.043942,0.022933,0.020249,-0.078807,0.004495,-0.033610,-0.112849,0.011864
