body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.660118,-0.049392,0.032739,-0.748821,-0.651290,-0.133776,0.075941,-0.743074,-0.386720,0.600082,-0.471498,-0.517725,-0.392982,0.557616,-0.314049,-0.660305,-0.657696,-0.091554,0.090271,-0.742230,-0.398451,0.571372,-0.593292,-0.403455,-0.569841,0.409726,-0.404806,-0.586121,-0.663175,0.093081,-0.072921,-0.739065,-0.696807,-0.154690,0.011182,-0.700290,-0.729067,0.048310,-0.249204,-0.635629,-0.701945,0.183711,-0.317605,-0.610452,-0.616524,-0.027918,0.151297,-0.772158,-0.474407,0.274293,0.007942,-0.836444,-0.490891,0.394229,-0.059863,-0.774614
-0.658901,-0.047556,0.031436,-0.750066,-0.649490,-0.136902,0.078316,-0.743832,-0.386669,0.600132,-0.471148,-0.518023,-0.393688,0.556641,-0.312775,-0.661311,-0.656227,-0.093165,0.091126,-0.743224,-0.396468,0.572136,-0.594345,-0.402774,-0.569449,0.409159,-0.405356,-0.586517,-0.661337,0.097872,-0.076424,-0.739739,-0.696583,-0.152863,0.010719,-0.700921,-0.729541,0.049285,-0.248671,-0.635219,-0.702190,0.185267,-0.317475,-0.609766,-0.614688,-0.024778,0.149297,-0.774116,-0.472926,0.277197,0.005510,-0.836345,-0.489041,0.397244,-0.061787,-0.774092
-0.657619,-0.045856,0.030342,-0.751341,-0.647690,-0.139568,0.080467,-0.744677,-0.386432,0.600536,-0.470613,-0.518218,-0.394178,0.555940,-0.311305,-0.662302,-0.654722,-0.094465,0.091789,-0.744305,-0.394575,0.572932,-0.595310,-0.402076,-0.569096,0.408653,-0.405849,-0.586872,-0.659407,0.101871,-0.079439,-0.740604,-0.696143,-0.151070,0.010520,-0.701750,-0.729945,0.050417,-0.248114,-0.634884,-0.702325,0.187073,-0.317379,-0.609110,-0.612851,-0.022059,0.147271,-0.776040,-0.471315,0.280449,0.002801,-0.836184,-0.487025,0.400579,-0.063997,-0.773464
-0.656822,-0.045162,0.030028,-0.752093,-0.646517,-0.141576,0.082032,-0.745146,-0.386520,0.600478,-0.470221,-0.518576,-0.395062,0.554812,-0.309913,-0.663373,-0.653794,-0.095271,0.092089,-0.744981,-0.393747,0.573110,-0.595709,-0.402044,-0.568849,0.408294,-0.406196,-0.587121,-0.657958,0.103160,-0.080517,-0.741597,-0.695379,-0.150097,0.010636,-0.702713,-0.730420,0.050403,-0.246988,-0.634778,-0.702658,0.187855,-0.316754,-0.608809,-0.611639,-0.020882,0.145702,-0.777324,-0.470158,0.282865,0.000453,-0.836026,-0.485522,0.403041,-0.066014,-0.772961
-0.656265,-0.044688,0.029941,-0.752610,-0.645665,-0.143055,0.083199,-0.745473,-0.386542,0.600429,-0.470232,-0.518605,-0.395937,0.553755,-0.308974,-0.664172,-0.653137,-0.095760,0.092152,-0.745487,-0.393197,0.573166,-0.595989,-0.402086,-0.568659,0.408022,-0.406461,-0.587312,-0.656902,0.103635,-0.080938,-0.742420,-0.694679,-0.149238,0.010568,-0.703589,-0.730786,0.050573,-0.246430,-0.634561,-0.702820,0.188743,-0.316619,-0.608418,-0.610851,-0.020116,0.144274,-0.778230,-0.469299,0.284833,-0.001717,-0.835838,-0.484343,0.405034,-0.067940,-0.772492
-0.656188,-0.044656,0.030308,-0.752665,-0.645466,-0.143470,0.083583,-0.745523,-0.386443,0.600403,-0.471047,-0.517970,-0.396811,0.552852,-0.308933,-0.664422,-0.653026,-0.095613,0.091747,-0.745653,-0.393215,0.572978,-0.596031,-0.402275,-0.568589,0.407922,-0.406558,-0.587381,-0.656637,0.102477,-0.080049,-0.742913,-0.694107,-0.148605,0.010130,-0.704294,-0.730935,0.051110,-0.247011,-0.634120,-0.702635,0.189848,-0.317463,-0.607848,-0.610919,-0.020180,0.143123,-0.778387,-0.469046,0.285894,-0.003541,-0.835612,-0.483822,0.406083,-0.069699,-0.772110
-0.656330,-0.045150,0.031172,-0.752476,-0.645692,-0.142725,0.083119,-0.745522,-0.386411,0.600286,-0.471939,-0.517316,-0.397658,0.552016,-0.309092,-0.664536,-0.653213,-0.094788,0.090720,-0.745720,-0.393453,0.572760,-0.595951,-0.402472,-0.568389,0.408182,-0.406837,-0.587201,-0.656965,0.099307,-0.077858,-0.743285,-0.693493,-0.148599,0.009556,-0.704908,-0.730895,0.051573,-0.248556,-0.633524,-0.702258,0.190611,-0.318951,-0.607265,-0.611774,-0.021088,0.142161,-0.777868,-0.469406,0.285938,-0.005079,-0.835387,-0.483954,0.406097,-0.071334,-0.771871
-0.656580,-0.045908,0.032283,-0.752165,-0.646131,-0.141401,0.082230,-0.745493,-0.386415,0.600123,-0.472871,-0.516651,-0.398496,0.551214,-0.309350,-0.664579,-0.653551,-0.093625,0.089379,-0.745732,-0.393800,0.572524,-0.595813,-0.402672,-0.568124,0.408619,-0.407209,-0.586896,-0.657579,0.095129,-0.075011,-0.743581,-0.692853,-0.148902,0.008923,-0.705481,-0.730756,0.052005,-0.250576,-0.632853,-0.701782,0.191210,-0.320750,-0.606680,-0.613021,-0.022428,0.141288,-0.777007,-0.470071,0.285463,-0.006477,-0.835166,-0.484410,0.405581,-0.072910,-0.771709
-0.657452,-0.047184,0.033965,-0.751251,-0.647390,-0.138796,0.080034,-0.745128,-0.386344,0.599805,-0.473904,-0.516127,-0.399022,0.550567,-0.310023,-0.664488,-0.654616,-0.091529,0.087695,-0.745258,-0.395190,0.571729,-0.595544,-0.402837,-0.568430,0.409017,-0.408798,-0.585215,-0.659195,0.089368,-0.070538,-0.743303,-0.692550,-0.149120,0.008553,-0.705737,-0.730766,0.052830,-0.252917,-0.631841,-0.701372,0.192134,-0.322922,-0.605709,-0.615398,-0.024261,0.140513,-0.775211,-0.471350,0.283691,-0.007393,-0.835041,-0.485557,0.403746,-0.074211,-0.771827
-0.658402,-0.048622,0.035682,-0.750246,-0.648785,-0.135938,0.077331,-0.744728,-0.386126,0.599351,-0.475143,-0.515679,-0.399456,0.549766,-0.310922,-0.664470,-0.655783,-0.089312,0.085482,-0.744758,-0.396521,0.570723,-0.595406,-0.403161,-0.568868,0.408975,-0.410449,-0.583661,-0.660842,0.083693,-0.065183,-0.742990,-0.692073,-0.149193,0.008655,-0.706188,-0.730665,0.053850,-0.254672,-0.631167,-0.700940,0.193253,-0.324495,-0.605012,-0.617649,-0.026053,0.140416,-0.773379,-0.472118,0.282821,-0.007757,-0.834899,-0.486262,0.402724,-0.075006,-0.771840
-0.659515,-0.050386,0.037470,-0.749064,-0.650449,-0.132565,0.073616,-0.744260,-0.385613,0.598628,-0.476790,-0.515382,-0.399710,0.548660,-0.312271,-0.664598,-0.657154,-0.086852,0.082214,-0.744208,-0.397743,0.569289,-0.595531,-0.403798,-0.569575,0.408059,-0.412222,-0.582362,-0.662569,0.078189,-0.058076,-0.742641,-0.691265,-0.148971,0.009684,-0.707013,-0.730364,0.055263,-0.255271,-0.631150,-0.700481,0.194765,-0.324893,-0.604845,-0.619655,-0.027733,0.141689,-0.771481,-0.471876,0.283796,-0.007013,-0.834712,-0.486096,0.403371,-0.074784,-0.771628
-0.660870,-0.052584,0.039641,-0.747606,-0.652540,-0.128177,0.069526,-0.743591,-0.385805,0.597515,-0.477913,-0.515489,-0.400529,0.547279,-0.313033,-0.664886,-0.658795,-0.084350,0.078891,-0.743404,-0.399676,0.567627,-0.594819,-0.405276,-0.570617,0.406730,-0.412750,-0.581897,-0.664743,0.071317,-0.051100,-0.741903,-0.690775,-0.149022,0.009647,-0.707481,-0.729609,0.056904,-0.257321,-0.631046,-0.699342,0.196446,-0.326710,-0.604640,-0.622537,-0.029957,0.142326,-0.768956,-0.471912,0.283785,-0.006662,-0.834698,-0.486070,0.403029,-0.075141,-0.771789
-0.662338,-0.054998,0.042001,-0.746002,-0.654826,-0.123299,0.065228,-0.742796,-0.386336,0.596194,-0.478787,-0.515811,-0.401623,0.545743,-0.313512,-0.665263,-0.660568,-0.081842,0.075530,-0.742460,-0.401946,0.565833,-0.593694,-0.407185,-0.571813,0.405176,-0.412674,-0.581861,-0.667099,0.063774,-0.044176,-0.740919,-0.690438,-0.149197,0.009094,-0.707780,-0.728619,0.058670,-0.260072,-0.630900,-0.697860,0.198222,-0.329214,-0.604415,-0.625847,-0.032483,0.142628,-0.766106,-0.472090,0.283249,-0.006506,-0.834780,-0.486112,0.402162,-0.075786,-0.772151
-0.664674,-0.057191,0.044299,-0.743624,-0.658274,-0.116151,0.059810,-0.741355,-0.386649,0.595622,-0.480279,-0.514849,-0.402695,0.544923,-0.314554,-0.664794,-0.663300,-0.078139,0.071434,-0.740827,-0.404171,0.564647,-0.592382,-0.408537,-0.572732,0.404607,-0.412376,-0.581564,-0.670317,0.053626,-0.037108,-0.739204,-0.690753,-0.151777,0.009221,-0.706922,-0.729134,0.058103,-0.264695,-0.628430,-0.697636,0.197543,-0.333938,-0.602301,-0.630612,-0.036256,0.142440,-0.762053,-0.472814,0.281295,-0.006592,-0.835031,-0.486483,0.399815,-0.077051,-0.773011
-0.667054,-0.059492,0.046603,-0.741167,-0.661787,-0.108646,0.054149,-0.739798,-0.386814,0.595194,-0.482000,-0.513610,-0.403871,0.544017,-0.315624,-0.664316,-0.666118,-0.074119,0.067206,-0.739105,-0.406262,0.563611,-0.591242,-0.409544,-0.573569,0.404311,-0.412360,-0.580957,-0.673360,0.043551,-0.029519,-0.737440,-0.690931,-0.153545,0.009639,-0.706360,-0.729817,0.057934,-0.268456,-0.626053,-0.697686,0.197229,-0.337840,-0.600166,-0.635306,-0.039589,0.142423,-0.757980,-0.473383,0.279712,-0.006442,-0.835241,-0.486705,0.397807,-0.078087,-0.773802
-0.669539,-0.062015,0.048923,-0.738565,-0.665475,-0.100380,0.048049,-0.738077,-0.386722,0.595093,-0.484142,-0.511777,-0.405282,0.542988,-0.316709,-0.663781,-0.669116,-0.069420,0.062737,-0.737244,-0.408139,0.562914,-0.590416,-0.409827,-0.574271,0.404613,-0.412859,-0.579697,-0.676138,0.033586,-0.020939,-0.735712,-0.690869,-0.153703,0.010584,-0.706374,-0.730910,0.058578,-0.270531,-0.623821,-0.698352,0.197659,-0.340148,-0.597942,-0.639914,-0.041981,0.142764,-0.753900,-0.473650,0.278933,-0.005866,-0.835355,-0.486637,0.396539,-0.078716,-0.774432
-0.671869,-0.064882,0.051461,-0.736026,-0.668929,-0.092443,0.042311,-0.736341,-0.387445,0.594241,-0.485496,-0.510938,-0.407289,0.541328,-0.316950,-0.663794,-0.671987,-0.064576,0.058381,-0.735428,-0.409573,0.562777,-0.589631,-0.409716,-0.574711,0.405364,-0.413438,-0.578322,-0.678795,0.023370,-0.012360,-0.733852,-0.690817,-0.154332,0.011968,-0.706265,-0.732207,0.058230,-0.271597,-0.621865,-0.699430,0.197129,-0.341508,-0.596079,-0.644439,-0.044890,0.143430,-0.749741,-0.474132,0.277434,-0.004723,-0.835588,-0.486864,0.394575,-0.078806,-0.775283
-0.674113,-0.067922,0.054110,-0.733505,-0.672225,-0.084685,0.036714,-0.734571,-0.388542,0.593005,-0.486461,-0.510623,-0.409564,0.539332,-0.316773,-0.664103,-0.674774,-0.059674,0.054050,-0.733619,-0.410736,0.562913,-0.588881,-0.409444,-0.574981,0.406319,-0.414086,-0.576917,-0.681333,0.013038,-0.003750,-0.731848,-0.690768,-0.155178,0.013601,-0.706098,-0.733613,0.057397,-0.272133,-0.620049,-0.700725,0.196130,-0.342368,-0.594392,-0.648908,-0.048093,0.144236,-0.745521,-0.474719,0.275547,-0.003293,-0.835886,-0.487233,0.392235,-0.078622,-0.776256
-0.676154,-0.071130,0.056575,-0.731133,-0.675179,-0.077781,0.031284,-0.732874,-0.388609,0.592520,-0.487661,-0.509990,-0.410718,0.538077,-0.317114,-0.664246,-0.677349,-0.054801,0.049690,-0.731933,-0.410653,0.564100,-0.588455,-0.408504,-0.574591,0.407921,-0.414644,-0.575775,-0.683777,0.003585,0.004091,-0.729671,-0.691010,-0.156690,0.016020,-0.705476,-0.735060,0.055560,-0.271270,-0.618880,-0.702340,0.194194,-0.341852,-0.593418,-0.652950,-0.051721,0.145739,-0.741446,-0.475842,0.273098,-0.001126,-0.836057,-0.488313,0.389367,-0.077636,-0.777120
-0.678007,-0.074173,0.058953,-0.728924,-0.677834,-0.071310,0.025981,-0.731288,-0.388725,0.591826,-0.488488,-0.509916,-0.411724,0.536702,-0.317202,-0.664694,-0.679696,-0.049986,0.045451,-0.730376,-0.410320,0.565463,-0.588126,-0.407426,-0.574216,0.409438,-0.415156,-0.574702,-0.686065,-0.005431,0.011354,-0.727431,-0.691353,-0.158345,0.018532,-0.704709,-0.736431,0.053650,-0.270340,-0.617825,-0.703898,0.192194,-0.341255,-0.592566,-0.656773,-0.055438,0.147233,-0.737495,-0.477162,0.270457,0.001020,-0.836163,-0.489637,0.386339,-0.076600,-0.777901
-0.679505,-0.076887,0.061158,-0.727064,-0.679990,-0.065659,0.021015,-0.729973,-0.389028,0.590736,-0.488549,-0.510889,-0.412503,0.535129,-0.316759,-0.665689,-0.681636,-0.045244,0.041517,-0.729110,-0.409594,0.567202,-0.587954,-0.405986,-0.573959,0.410839,-0.415511,-0.573701,-0.688163,-0.013612,0.017413,-0.725219,-0.691899,-0.160331,0.021176,-0.703649,-0.737636,0.051565,-0.269326,-0.617007,-0.705323,0.190045,-0.340544,-0.591973,-0.660190,-0.059268,0.148750,-0.733832,-0.478876,0.267477,0.003119,-0.836136,-0.491454,0.383031,-0.075472,-0.778501
-0.680926,-0.079330,0.063116,-0.725302,-0.681991,-0.060245,0.016381,-0.728690,-0.388001,0.591142,-0.489642,-0.510153,-0.412165,0.534965,-0.317532,-0.665662,-0.683439,-0.040866,0.038121,-0.727865,-0.409019,0.568765,-0.587870,-0.404499,-0.574018,0.411916,-0.415433,-0.572926,-0.689872,-0.020637,0.022264,-0.723294,-0.692483,-0.161955,0.023860,-0.702616,-0.738743,0.049899,-0.268115,-0.616347,-0.706661,0.188313,-0.339610,-0.591467,-0.663032,-0.062635,0.150179,-0.730692,-0.480701,0.265195,0.004705,-0.835809,-0.493419,0.380451,-0.074663,-0.778602
-0.682303,-0.081634,0.064947,-0.723588,-0.683891,-0.054967,0.011902,-0.727413,-0.386285,0.592284,-0.491254,-0.508579,-0.411250,0.535490,-0.318922,-0.665141,-0.685158,-0.036683,0.034986,-0.726629,-0.408497,0.570237,-0.587834,-0.403003,-0.574215,0.412824,-0.415148,-0.572281,-0.691375,-0.027073,0.026511,-0.721502,-0.693084,-0.163393,0.026564,-0.701592,-0.739801,0.048444,-0.266804,-0.615763,-0.707958,0.186790,-0.338562,-0.591000,-0.665577,-0.065767,0.151559,-0.727813,-0.482577,0.263262,0.006031,-0.835330,-0.495452,0.378235,-0.074017,-0.778451
-0.683094,-0.083541,0.066326,-0.722499,-0.685039,-0.051165,0.008021,-0.726663,-0.383832,0.593802,-0.492710,-0.507257,-0.410206,0.535597,-0.320271,-0.665052,-0.686206,-0.033430,0.033026,-0.725888,-0.408741,0.571025,-0.587650,-0.401906,-0.574664,0.413547,-0.414536,-0.571752,-0.691644,-0.031078,0.029330,-0.720973,-0.693003,-0.163919,0.029379,-0.701438,-0.740579,0.047549,-0.264165,-0.616035,-0.709173,0.185908,-0.336082,-0.591236,-0.666490,-0.067525,0.153012,-0.726511,-0.483754,0.262440,0.007299,-0.834898,-0.497000,0.377268,-0.072983,-0.778032
-0.683620,-0.085248,0.067673,-0.721677,-0.685880,-0.047679,0.004704,-0.726136,-0.381710,0.595248,-0.493616,-0.506281,-0.409411,0.535625,-0.321256,-0.665044,-0.686960,-0.030420,0.031354,-0.725381,-0.409007,0.571809,-0.587396,-0.400891,-0.575070,0.414291,-0.413965,-0.571218,-0.691675,-0.034488,0.031635,-0.720691,-0.692815,-0.164243,0.031936,-0.701436,-0.741283,0.046761,-0.261519,-0.616378,-0.710312,0.185138,-0.333578,-0.591529,-0.667018,-0.069107,0.154563,-0.725549,-0.484799,0.261820,0.008629,-0.834473,-0.498472,0.376530,-0.071799,-0.777558
-0.683624,-0.086559,0.068957,-0.721395,-0.686146,-0.044800,0.002534,-0.726079,-0.380289,0.596590,-0.493412,-0.505970,-0.409138,0.535535,-0.321489,-0.665172,-0.687155,-0.027875,0.030276,-0.725344,-0.409356,0.572584,-0.586999,-0.400009,-0.575432,0.415080,-0.413463,-0.570645,-0.691249,-0.036720,0.032906,-0.720932,-0.692411,-0.164171,0.033970,-0.701755,-0.741832,0.046187,-0.258865,-0.616880,-0.711293,0.184592,-0.331030,-0.591952,-0.666781,-0.070337,0.156323,-0.725272,-0.485587,0.261606,0.010089,-0.834066,-0.499798,0.376252,-0.070308,-0.776977
-0.683739,-0.087972,0.070089,-0.721006,-0.686508,-0.042039,0.001083,-0.725905,-0.378455,0.598880,-0.493745,-0.504311,-0.408576,0.536404,-0.322167,-0.664489,-0.687447,-0.025692,0.029868,-0.725165,-0.409836,0.573384,-0.586582,-0.398982,-0.575686,0.416238,-0.413218,-0.569722,-0.691069,-0.038939,0.032897,-0.720989,-0.692302,-0.164863,0.034771,-0.701661,-0.742317,0.044779,-0.257590,-0.616934,-0.712037,0.183202,-0.329880,-0.592131,-0.666505,-0.072559,0.158173,-0.724905,-0.486687,0.260401,0.011793,-0.833779,-0.501486,0.375018,-0.068601,-0.776639
-0.683908,-0.089436,0.071146,-0.720561,-0.686912,-0.039335,-0.000011,-0.725675,-0.376403,0.601643,-0.494337,-0.501973,-0.407861,0.537754,-0.323064,-0.663400,-0.687785,-0.023687,0.029794,-0.724916,-0.410378,0.574199,-0.586152,-0.397884,-0.575882,0.417582,-0.413101,-0.568623,-0.691004,-0.041153,0.032250,-0.720958,-0.692337,-0.165935,0.034955,-0.701366,-0.742767,0.042957,-0.257005,-0.616766,-0.712660,0.181392,-0.329429,-0.592191,-0.666209,-0.075281,0.160071,-0.724483,-0.487946,0.258693,0.013618,-0.833547,-0.503358,0.373298,-0.066789,-0.776414
-0.683314,-0.090074,0.071776,-0.720984,-0.686393,-0.039119,0.000077,-0.726178,-0.375629,0.602664,-0.493781,-0.501876,-0.407855,0.537758,-0.323072,-0.663397,-0.687270,-0.023155,0.030065,-0.725411,-0.410971,0.574174,-0.585876,-0.397715,-0.576249,0.417737,-0.413548,-0.567813,-0.689716,-0.038995,0.031223,-0.722354,-0.691520,-0.164741,0.035297,-0.702434,-0.742784,0.043258,-0.254865,-0.617612,-0.713004,0.181745,-0.327265,-0.592867,-0.664177,-0.074597,0.162020,-0.725985,-0.487145,0.260432,0.015291,-0.833445,-0.503254,0.375062,-0.064694,-0.775808
-0.682666,-0.090532,0.072198,-0.721498,-0.685784,-0.039339,0.000412,-0.726741,-0.374772,0.603731,-0.493262,-0.501744,-0.407750,0.537837,-0.323201,-0.663334,-0.686675,-0.022989,0.030482,-0.725961,-0.411300,0.574181,-0.585793,-0.397486,-0.576546,0.417785,-0.414166,-0.567025,-0.688583,-0.036181,0.029639,-0.723647,-0.690934,-0.163491,0.035243,-0.703305,-0.742678,0.043869,-0.253390,-0.618303,-0.713108,0.182396,-0.325739,-0.593383,-0.662112,-0.073849,0.163866,-0.727531,-0.486341,0.261778,0.017077,-0.833459,-0.503174,0.376462,-0.062465,-0.775365
-0.681914,-0.090630,0.072202,-0.722196,-0.684994,-0.040434,0.001236,-0.727425,-0.373749,0.604891,-0.492820,-0.501544,-0.407449,0.538065,-0.323572,-0.663153,-0.685923,-0.023559,0.031188,-0.726624,-0.411097,0.574255,-0.586097,-0.397141,-0.576698,0.417620,-0.415132,-0.566285,-0.687757,-0.032067,0.026933,-0.724733,-0.690812,-0.162136,0.034389,-0.703782,-0.742334,0.045101,-0.253260,-0.618681,-0.712734,0.183645,-0.325501,-0.593577,-0.659995,-0.072977,0.165494,-0.729173,-0.485520,0.262338,0.019077,-0.833718,-0.503134,0.377138,-0.059987,-0.775258
-0.681071,-0.090362,0.071941,-0.723050,-0.684053,-0.042200,0.002480,-0.728206,-0.372740,0.606017,-0.492393,-0.501355,-0.407118,0.538316,-0.323981,-0.662953,-0.685041,-0.024743,0.032477,-0.727360,-0.410765,0.574322,-0.586563,-0.396699,-0.577036,0.417144,-0.415971,-0.565676,-0.686885,-0.027137,0.023312,-0.725885,-0.690814,-0.161320,0.033299,-0.704019,-0.741831,0.045707,-0.253087,-0.619310,-0.712251,0.184281,-0.325222,-0.594112,-0.657651,-0.071996,0.166858,-0.731074,-0.484458,0.262528,0.021094,-0.834227,-0.502882,0.377501,-0.057424,-0.775438
-0.680182,-0.089911,0.071546,-0.723982,-0.683030,-0.044305,0.003930,-0.729035,-0.371736,0.607125,-0.491973,-0.501174,-0.406770,0.538579,-0.324408,-0.662744,-0.684091,-0.026239,0.034054,-0.728129,-0.410361,0.574383,-0.587112,-0.396216,-0.577459,0.416508,-0.416752,-0.565137,-0.685974,-0.021792,0.019241,-0.727045,-0.690880,-0.160768,0.032104,-0.704136,-0.741253,0.046000,-0.252883,-0.620064,-0.711718,0.184613,-0.324914,-0.594816,-0.655192,-0.070976,0.168078,-0.733100,-0.483272,0.262514,0.023115,-0.834865,-0.502520,0.377689,-0.054825,-0.775770
-0.679274,-0.088908,0.070643,-0.725046,-0.681890,-0.047178,0.005798,-0.729908,-0.370611,0.608272,-0.491817,-0.500768,-0.406317,0.538924,-0.324960,-0.662472,-0.683045,-0.028720,0.036277,-0.728909,-0.409651,0.574334,-0.588005,-0.395698,-0.577967,0.415436,-0.417503,-0.564852,-0.685045,-0.014917,0.013957,-0.728215,-0.691199,-0.160322,0.030429,-0.703999,-0.740511,0.046156,-0.252870,-0.620943,-0.711006,0.184778,-0.324809,-0.595673,-0.652511,-0.069279,0.168806,-0.735482,-0.481758,0.262705,0.024739,-0.835633,-0.501575,0.378110,-0.052631,-0.776328
-0.678412,-0.087786,0.069628,-0.726088,-0.680750,-0.050509,0.008003,-0.730729,-0.369494,0.609452,-0.491619,-0.500352,-0.405828,0.539297,-0.325287,-0.662307,-0.682021,-0.031464,0.038752,-0.729627,-0.408987,0.574194,-0.588917,-0.395231,-0.578568,0.414206,-0.418176,-0.564643,-0.684132,-0.007636,0.008304,-0.729271,-0.691655,-0.159841,0.028598,-0.703737,-0.739800,0.046295,-0.252968,-0.621739,-0.710307,0.184915,-0.324828,-0.596454,-0.649809,-0.067502,0.169403,-0.737899,-0.480265,0.262751,0.026287,-0.836431,-0.500528,0.378394,-0.050552,-0.777003
-0.677641,-0.086424,0.068389,-0.727087,-0.679611,-0.054755,0.010891,-0.731445,-0.368397,0.610703,-0.491336,-0.499914,-0.405275,0.539731,-0.325161,-0.662354,-0.681044,-0.034728,0.041740,-0.730226,-0.408429,0.573877,-0.589864,-0.394855,-0.579369,0.412666,-0.418680,-0.564575,-0.683284,0.000451,0.001890,-0.730150,-0.692385,-0.159304,0.026433,-0.703226,-0.739147,0.046399,-0.253303,-0.622371,-0.709624,0.184989,-0.325112,-0.597088,-0.647070,-0.065538,0.169757,-0.740397,-0.478819,0.262541,0.027693,-0.837280,-0.499287,0.378438,-0.048693,-0.777898
-0.676865,-0.084937,0.066892,-0.728124,-0.678376,-0.059770,0.014272,-0.732141,-0.367429,0.611821,-0.490960,-0.499630,-0.404745,0.540077,-0.324712,-0.662616,-0.680020,-0.038415,0.045062,-0.730799,-0.407842,0.573515,-0.590762,-0.394646,-0.580243,0.410869,-0.419061,-0.564706,-0.682513,0.009103,-0.004884,-0.730801,-0.693339,-0.158881,0.024292,-0.702458,-0.738647,0.046318,-0.253698,-0.622810,-0.709088,0.184860,-0.325496,-0.597556,-0.644393,-0.063230,0.170124,-0.742844,-0.477607,0.262103,0.029196,-0.838058,-0.498281,0.378261,-0.046737,-0.778749
-0.676083,-0.083387,0.065266,-0.729176,-0.677069,-0.065176,0.017887,-0.732810,-0.366517,0.612872,-0.490536,-0.499428,-0.404220,0.540376,-0.324102,-0.662992,-0.678961,-0.042321,0.048541,-0.731344,-0.407223,0.573124,-0.591642,-0.394534,-0.581139,0.408932,-0.419392,-0.564945,-0.681737,0.018040,-0.011830,-0.731279,-0.694402,-0.158500,0.022194,-0.701563,-0.738232,0.046151,-0.254094,-0.623153,-0.708638,0.184636,-0.325902,-0.597938,-0.641741,-0.060776,0.170477,-0.745260,-0.476506,0.261523,0.030739,-0.838811,-0.497386,0.377947,-0.044741,-0.779590
-0.675194,-0.081248,0.063339,-0.730411,-0.675505,-0.071380,0.021645,-0.733573,-0.365634,0.613587,-0.489852,-0.499869,-0.404089,0.539741,-0.322692,-0.664276,-0.677721,-0.046589,0.052350,-0.731973,-0.406610,0.572619,-0.592578,-0.394496,-0.582154,0.406730,-0.419752,-0.565222,-0.680605,0.027581,-0.019726,-0.731865,-0.695420,-0.158123,0.019658,-0.700715,-0.737919,0.045648,-0.254600,-0.623354,-0.708286,0.184119,-0.326405,-0.598239,-0.638816,-0.058026,0.170476,-0.747987,-0.475306,0.261238,0.031790,-0.839541,-0.496316,0.377957,-0.043164,-0.780357
-0.674209,-0.078964,0.061527,-0.731725,-0.673722,-0.078345,0.026047,-0.734358,-0.365920,0.613229,-0.488306,-0.501607,-0.404282,0.538929,-0.321375,-0.665455,-0.676339,-0.051192,0.056350,-0.732646,-0.405922,0.572033,-0.593549,-0.394594,-0.583066,0.404461,-0.420208,-0.565571,-0.679355,0.037573,-0.027754,-0.732321,-0.696505,-0.157187,0.017150,-0.699914,-0.737732,0.045222,-0.254263,-0.623744,-0.708252,0.183532,-0.325965,-0.598701,-0.635756,-0.055132,0.170645,-0.750769,-0.474129,0.260883,0.033091,-0.840266,-0.495303,0.377898,-0.041322,-0.781127
-0.673038,-0.076393,0.059951,-0.733205,-0.671515,-0.086817,0.031744,-0.735202,-0.368530,0.610701,-0.485038,-0.505932,-0.405130,0.537764,-0.320251,-0.666423,-0.674686,-0.056450,0.060740,-0.733432,-0.405109,0.571307,-0.594569,-0.394946,-0.583788,0.402091,-0.420833,-0.566051,-0.677962,0.048446,-0.036055,-0.732612,-0.697727,-0.155164,0.014650,-0.699204,-0.737771,0.044930,-0.252297,-0.624516,-0.708816,0.182785,-0.323688,-0.599496,-0.632442,-0.051903,0.171188,-0.753670,-0.473005,0.260439,0.034911,-0.840963,-0.494412,0.377755,-0.038936,-0.781883
-0.672107,-0.073767,0.057822,-0.734498,-0.669515,-0.094693,0.037135,-0.735802,-0.369939,0.609491,-0.482646,-0.508644,-0.405284,0.537314,-0.318707,-0.667431,-0.673212,-0.062093,0.065684,-0.733905,-0.404775,0.570496,-0.594921,-0.395931,-0.584397,0.399872,-0.421084,-0.566808,-0.676722,0.059111,-0.045404,-0.732456,-0.699303,-0.153821,0.011097,-0.697991,-0.737937,0.043964,-0.251867,-0.624563,-0.709265,0.181452,-0.323019,-0.599730,-0.629894,-0.048311,0.169752,-0.756362,-0.472715,0.258343,0.035065,-0.841766,-0.494078,0.375881,-0.038086,-0.783039
